@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R5-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
-5.778489,-1.693963,-0.372076,1.054422,-8.926751,7.740272,-4.482833,9.266818,-4.847071,-3.07778,0.688412,7.299361,-0.385475,-3.665728,-11.744675,-1.768417,-11.232686,-2.161715,12.852756,-6.402153,-3.220882,8.314845,9.43937,0.354147,-0.212408,15.047243,4.05458,-1.051741,0.289983,10.143879,-9.715168,-9.834598,t-CS-m
-5.340164,-1.73032,-0.559723,1.073019,-9.358002,8.17267,-4.650459,9.673337,-4.991176,-3.014137,0.681829,7.88946,-0.647972,-3.642047,-11.9393,-1.639343,-11.541337,-2.145408,13.424333,-6.786355,-3.368671,8.390439,10.111072,0.41006,-0.334887,16.009829,4.066886,-1.206732,0.159655,10.397742,-9.889946,-10.014437,t-CS-m
-5.377628,-3.81541,1.390719,-0.32719,-8.114248,6.716341,-3.295241,8.631547,-5.420787,-3.384827,0.238425,7.107593,-0.002186,-2.904819,-10.473994,-1.486751,-10.834153,-3.297643,10.583714,-4.746349,-2.547831,7.771961,8.175631,2.144603,-0.152715,14.629592,2.38761,-0.803696,-0.270401,8.64708,-8.897316,-5.977598,t-CS-m
-5.621639,-4.612574,2.033933,-0.614289,-7.718102,6.213181,-3.160757,8.277817,-5.261376,-3.487003,0.161503,6.967942,0.427905,-2.701409,-9.842001,-1.639116,-11.121912,-4.312242,9.834546,-4.410583,-2.328746,7.774904,7.436744,2.213964,-0.180727,14.148418,2.344069,-0.955349,-0.428883,8.083252,-8.355469,-4.967937,t-CS-m
-5.433289,-4.108818,1.615328,0.478479,-8.590835,6.765124,-3.9499,8.637261,-5.689898,-3.417018,0.161044,7.07161,0.307586,-3.033988,-10.147505,-1.887577,-11.60217,-4.058744,10.931321,-4.930769,-2.532922,8.289846,8.316705,2.3958,-0.808727,14.384481,2.771209,-0.875283,-0.560012,8.359994,-8.564416,-6.742557,t-CS-m
-4.876941,-3.277982,0.488298,-0.164749,-9.094134,7.667176,-3.874469,9.63645,-5.003699,-3.577201,0.984695,7.392332,-0.077693,-2.909191,-11.913929,-1.625433,-11.512846,-2.881062,12.193012,-5.42391,-3.212615,8.198306,9.561553,1.713189,-0.607881,16.410752,3.177771,-1.806538,-0.06433,10.154948,-9.926882,-8.327676,t-CS-m
-5.120923,-4.774798,2.440389,-0.979982,-8.261468,5.732236,-2.718111,8.18735,-5.828857,-3.941621,0.01395,6.177628,1.043867,-2.334009,-9.843205,-2.08334,-10.668359,-4.148866,9.686705,-4.539435,-2.51068,8.039634,7.439101,2.348353,-0.722288,14.097655,2.382943,-1.600484,-0.608286,8.156258,-8.403167,-5.068964,t-CS-m
-5.269477,-5.042937,2.435367,-0.619563,-8.720053,6.459344,-3.054653,9.000394,-5.36391,-4.204155,-0.089313,6.530129,0.872141,-2.416912,-10.491513,-1.98083,-11.894208,-4.656967,10.228853,-4.81786,-2.297631,8.644673,7.846079,1.828346,-1.154374,14.976546,2.739244,-1.695697,-0.117977,8.728412,-9.051355,-5.584863,t-CS-m
-7.783713,-3.027365,-2.253675,-0.447027,-8.593362,5.838726,-5.513916,7.309713,-2.565893,-3.949543,1.820219,5.999394,1.573024,-2.437345,-12.424726,-2.521066,-11.748856,-3.086005,11.260251,-7.979924,-3.880533,8.173541,8.637575,-1.862381,2.516989,13.901213,4.23174,-4.076979,0.780575,9.044078,-6.707566,-8.552243,t-CS-m
-7.507661,-2.711829,-2.539434,-0.261334,-8.977195,5.831029,-5.687909,7.170734,-2.895135,-3.892027,2.218459,5.979536,1.69579,-2.588922,-12.468095,-2.654595,-11.848809,-2.825796,11.828897,-8.016096,-4.274111,8.426396,8.870165,-1.910622,2.167332,14.16706,4.429716,-4.266964,0.904293,9.546498,-6.831873,-9.063519,t-CS-m
-7.532455,-2.831576,-2.26899,-0.01396,-9.391968,6.436185,-6.055768,7.638895,-2.874652,-3.740421,2.2591,6.353358,1.693255,-2.994801,-12.698288,-2.711288,-12.670457,-3.176642,12.132385,-8.160464,-4.009994,8.890426,9.199027,-2.214934,1.749361,14.525988,4.685383,-4.323142,0.991849,9.791974,-7.155464,-9.444667,t-CS-m
-7.471825,-3.710053,-1.702772,-0.670714,-7.843147,5.400252,-5.062237,6.476067,-2.62471,-3.654658,1.503905,5.438532,1.58535,-2.167376,-11.246199,-2.467566,-11.277326,-3.46653,10.183752,-7.414125,-3.571482,7.29222,7.947117,-1.640385,2.253097,12.866248,3.446946,-3.843376,0.506459,8.424794,-6.017054,-7.407044,t-CS-m
-7.19374,-3.591153,-1.599223,-0.312684,-7.894762,5.558553,-5.282123,6.626833,-2.556588,-3.755978,1.761678,5.340929,1.62594,-2.695892,-11.567451,-2.443394,-11.749957,-3.655623,10.638001,-7.694128,-3.763859,7.593295,8.229091,-1.952371,1.87478,13.057508,3.892618,-4.155786,0.474062,8.695858,-6.289754,-8.172398,t-CS-m
-7.281218,-3.379203,-1.588504,-0.036163,-8.689869,6.207836,-5.880364,7.006042,-2.222192,-3.601197,1.759306,5.593066,1.647851,-3.120546,-12.29263,-2.121591,-12.581304,-3.797606,11.098453,-8.24928,-3.704223,7.994875,8.435585,-2.304378,1.660486,13.509181,4.143408,-4.264636,0.697575,9.042803,-6.760414,-9.097477,t-CS-m
-6.906908,-4.863841,-0.637608,-1.095584,-6.739851,4.777731,-4.765305,5.690481,-2.380742,-3.676687,1.460076,5.23014,1.853523,-1.910973,-9.903938,-2.46238,-11.173766,-4.357693,8.97566,-6.225579,-3.203165,6.426411,6.933896,-1.257898,1.963927,11.757885,2.81329,-3.716929,0.317326,7.703121,-5.348594,-5.865633,t-CS-m
-6.836528,-4.160258,-1.163443,-0.671147,-7.173727,5.267871,-5.054284,5.894264,-2.59035,-3.443847,1.701241,5.094457,1.78306,-2.28532,-10.366755,-2.55737,-11.410659,-3.652433,10.05393,-6.678972,-3.773349,6.896709,7.618223,-1.805058,1.713733,12.384653,3.307251,-3.985721,0.269048,8.283355,-5.769257,-7.358313,t-CS-m
-6.872329,-4.095529,-0.881713,-0.664773,-7.565051,5.574432,-5.28262,6.190738,-2.488209,-3.435213,1.806397,5.23724,1.993201,-2.580098,-10.799768,-2.596114,-11.858051,-3.887281,10.305981,-6.907964,-3.760232,7.172227,7.817861,-1.790118,1.486001,12.633019,3.206473,-4.05483,0.346959,8.57472,-6.16564,-7.731594,t-CS-m
-6.701331,-4.833421,-0.868646,-1.033458,-6.027644,4.838662,-4.956837,5.476028,-2.250791,-3.660949,1.377159,4.700628,1.681063,-1.737413,-9.358168,-2.514108,-10.781356,-4.320102,8.997166,-5.730061,-3.447205,5.716324,6.815322,-0.812422,1.887767,11.988173,2.463212,-3.906679,-0.32494,7.589348,-4.739577,-6.186586,t-CS-m
-6.702337,-4.698487,-1.212656,-0.92773,-6.495052,5.175273,-5.543294,5.790677,-2.339166,-3.478322,1.460573,4.878238,1.579303,-2.111611,-10.168493,-2.421934,-11.621219,-4.411972,9.621554,-6.317846,-3.586235,6.125398,7.373096,-1.140019,1.632129,12.60999,3.067199,-4.168974,-0.065395,7.979695,-5.126235,-7.30027,t-CS-m
-6.674901,-4.341183,-1.078361,-0.772678,-6.403707,5.310663,-5.345429,5.879568,-2.023094,-3.406002,1.392027,4.531712,1.678007,-2.264667,-10.270239,-2.242427,-11.69988,-4.218318,9.870415,-6.332828,-3.952077,6.232489,7.364384,-1.381626,1.4485,12.426645,3.199285,-4.130228,-0.191414,8.340369,-5.544632,-7.904079,t-CS-m
-6.451423,-4.980774,-0.992124,-1.100928,-5.112735,4.669289,-5.090686,5.134945,-1.770643,-3.310607,1.360632,4.839589,1.204139,-1.451687,-9.226209,-2.212884,-10.389568,-4.316279,8.889804,-4.890698,-3.746493,5.051055,6.611846,-0.72805,1.903453,11.346003,2.189977,-3.781554,-0.429907,7.526703,-4.506299,-6.704595,t-CS-m
-6.360847,-5.040147,-0.75851,-1.092011,-5.766344,4.934012,-5.303252,5.639317,-1.804535,-3.300956,1.274791,4.650186,1.49172,-1.696994,-9.676696,-2.369284,-11.257823,-4.718146,9.277607,-5.489621,-3.874968,5.549297,7.027855,-1.054571,1.308083,12.059057,2.591657,-4.127053,-0.322969,7.864666,-4.859587,-6.904869,t-CS-m
-6.342233,-4.718222,-1.006647,-0.968596,-5.988268,5.549695,-5.521515,5.704859,-1.605748,-3.200412,1.4835,4.753646,1.308665,-2.179613,-9.743766,-2.224151,-11.316108,-4.033655,9.559071,-5.694957,-3.998526,5.295853,7.017792,-0.948546,1.627745,12.079321,2.445001,-4.267628,-0.567785,8.206334,-4.764338,-7.431397,t-CS-m
-7.457896,-0.686592,-5.502602,1.005511,-8.312075,6.356043,-7.207261,8.313892,-1.873759,-4.063654,4.334681,9.486191,-0.039669,-2.681907,-11.968357,-2.053597,-12.559899,-1.666106,13.775618,-6.85456,-4.898655,5.973656,10.493131,-0.6363,2.97465,16.367845,4.745485,-4.219206,2.387755,11.477781,-6.708737,-9.821585,t-CS-m
-6.991468,-1.147413,-5.190144,1.114284,-8.487537,6.194015,-7.116273,8.261051,-2.038302,-4.454114,4.229888,9.217368,-0.124037,-2.533367,-12.016232,-1.989106,-12.673097,-1.425029,13.594623,-6.782087,-4.907532,5.865564,10.749824,-0.967626,3.35638,15.938891,4.979639,-4.481789,1.999653,11.041675,-6.556493,-9.638525,t-CS-m
-7.007067,-1.240514,-4.982403,0.995198,-8.854607,6.207997,-7.031272,8.218015,-2.314585,-4.256381,4.738358,9.861048,-0.174277,-2.313829,-12.308758,-1.765048,-12.570522,-1.251871,13.530596,-6.931009,-4.95365,5.890956,10.61155,-0.989295,3.627912,16.159417,4.968258,-4.341155,2.055343,11.000982,-6.593987,-9.555033,t-CS-m
-6.857565,-1.33406,-4.736028,0.883741,-7.754165,6.548404,-6.984152,7.294761,-1.259054,-3.498032,3.456588,7.70816,0.001824,-2.37433,-11.246623,-1.796443,-12.390343,-1.825918,12.669571,-6.919628,-4.392077,5.223765,9.704042,-0.964635,2.878138,14.819186,4.304785,-3.697372,1.539223,10.354511,-6.095965,-9.705578,t-CS-m
-6.7663,-2.02011,-4.115992,0.574471,-8.085733,6.417018,-7.096238,7.358412,-1.697067,-3.823237,3.518971,7.671097,0.31383,-2.254682,-11.388497,-2.046463,-12.64347,-1.677987,12.785052,-7.299129,-4.700995,5.349545,10.028999,-1.310868,3.273557,14.802314,4.016174,-4.096527,1.16408,10.117628,-6.010691,-9.683361,t-CS-m
-6.65695,-2.366638,-4.032976,0.682622,-8.280401,5.99265,-6.60234,7.219105,-1.609143,-3.873184,3.704179,7.897028,0.0963,-1.826971,-11.474539,-1.787972,-12.311088,-1.803172,12.323763,-6.896659,-4.422463,5.369129,9.676157,-1.074888,3.207737,14.532518,4.112859,-4.040616,1.485531,9.743513,-6.100037,-8.923571,t-CS-m
-6.253076,-2.964854,-3.408153,0.561654,-6.563338,5.877505,-6.481667,5.992425,-0.904425,-3.874594,3.126806,6.29853,0.101678,-1.258345,-9.57953,-1.656859,-11.596863,-2.258215,11.355957,-5.983822,-4.101394,4.35048,8.884194,-0.379809,2.907741,12.996551,3.465683,-3.668624,0.571544,8.894729,-5.26197,-8.276393,t-CS-m
-6.434553,-3.591859,-2.686038,0.309554,-6.710412,5.36236,-6.563946,5.805526,-0.994327,-4.009769,3.197567,6.51947,0.276201,-1.09807,-9.687617,-1.508317,-11.571998,-2.857113,10.848981,-6.160995,-4.05739,4.107848,8.502901,-0.492041,2.695831,12.903609,2.765301,-3.477156,0.949881,8.908758,-4.89339,-7.274605,t-CS-m
-6.140257,-3.371219,-2.893774,0.317959,-6.91859,5.496729,-6.523723,5.974034,-0.98579,-3.927255,3.30702,6.695429,0.244436,-1.193904,-10.064384,-1.573892,-11.675663,-2.430748,11.141737,-6.066934,-4.139929,4.243263,8.702603,-0.757105,2.743551,13.166039,3.2493,-3.719349,0.927227,9.099674,-5.190059,-7.598595,t-CS-m
-5.656551,-2.733711,-3.062404,0.994559,-5.613873,5.56161,-6.74299,5.410821,0.126999,-3.522013,3.045198,5.746499,-0.300332,-1.890412,-9.261392,-1.165085,-11.432691,-2.903116,10.665169,-6.128082,-3.921961,3.320426,8.240446,-0.368771,2.235657,12.196324,2.776148,-3.537478,0.631334,8.871928,-4.821517,-8.273019,t-CS-m
-5.48767,-3.086101,-2.488432,0.759016,-5.973381,5.053336,-6.773964,5.280268,-0.127339,-4.077622,3.052102,4.926299,-0.049324,-1.521258,-9.300434,-1.333662,-11.466696,-2.832296,10.561237,-5.963288,-3.900386,3.246502,8.037485,-0.469098,2.449733,12.136766,3.050339,-3.820159,0.258495,8.258876,-4.73653,-8.17652,t-CS-m
-5.619452,-3.215064,-2.831813,0.539951,-6.173615,5.134654,-6.343071,5.488084,-0.263949,-3.834923,3.330576,5.604513,-0.070273,-0.949564,-9.219221,-1.723576,-11.367543,-3.03682,10.544843,-5.976012,-4.074559,3.516264,8.401855,-0.558659,2.354529,12.445899,2.786309,-3.682669,0.555651,8.755789,-4.848757,-7.769604,t-CS-m
-5.209624,-3.67363,-2.164792,0.280267,-5.391126,4.326048,-5.835047,4.395531,-0.159033,-3.614243,2.746736,4.410848,0.097397,-0.268153,-7.930505,-1.622426,-10.150928,-2.468193,9.826304,-5.159951,-3.947907,2.613197,7.172119,-0.168005,2.388569,10.979112,2.063998,-3.087254,-0.02406,7.874303,-4.104101,-6.775325,t-CS-m
-5.191692,-3.996333,-2.107559,0.450292,-5.889813,4.414911,-6.136317,4.503455,-0.126391,-3.959392,3.109357,5.093674,-0.031447,-0.39117,-8.469583,-1.241589,-10.845728,-2.78825,9.956926,-5.523798,-3.674986,2.845247,7.408714,-0.508693,2.369804,11.428532,2.306271,-3.677946,0.481023,7.989181,-4.109218,-6.629139,t-CS-m
-5.349517,-4.23527,-1.672529,-0.024294,-5.572297,3.894975,-5.868874,4.383829,-0.580992,-3.974979,2.678192,5.018293,0.214653,0.00847,-8.343129,-1.533255,-10.333874,-2.960956,9.768973,-5.052759,-3.874755,2.758727,7.236462,-0.17113,2.293164,11.095131,1.844752,-3.417865,0.405575,7.975044,-3.771967,-5.736814,t-CS-m
-7.53377,-1.6232,-4.117873,0.481174,-11.520767,9.120649,-7.56851,10.423004,-4.063221,-3.619719,3.110879,9.959555,-0.10542,-1.881425,-12.104186,-2.780487,-14.494513,-0.672048,14.445449,-8.058048,-3.129695,8.370253,11.376198,0.221507,1.87036,18.291373,3.87233,-3.032334,1.238415,11.962399,-8.096626,-10.354792,t-CS-m
-7.702499,-2.004123,-3.995464,0.435981,-11.177211,8.511206,-7.493356,10.069383,-3.979721,-3.306681,3.234764,10.133789,-0.190337,-2.133506,-11.922102,-2.399956,-14.406272,-1.094893,14.197889,-7.811984,-3.069435,8.402539,11.07696,-0.078666,1.578259,17.928342,3.632644,-3.015946,1.682985,11.638242,-8.116316,-9.482481,t-CS-m
-7.852938,-2.459661,-3.28036,0.378519,-10.986693,8.748817,-7.23293,10.188188,-4.268954,-3.612112,3.465298,10.507765,-0.108397,-2.087026,-11.632668,-2.275021,-14.615968,-1.297361,13.765108,-7.550522,-2.970717,8.37753,10.900114,0.560031,1.570908,17.999408,3.486464,-2.96702,1.528848,11.535659,-8.075799,-8.872264,t-CS-m
-6.731827,-2.544052,-2.749572,-0.019406,-10.849707,8.298167,-6.457849,9.226041,-4.210659,-3.207867,1.984326,8.503703,0.060999,-1.759625,-11.535588,-2.415409,-13.311657,-1.084536,13.18939,-7.574691,-3.195717,7.839981,10.46952,0.094577,1.48324,16.949007,3.215999,-2.456405,0.919634,10.9389,-8.068282,-9.027927,t-CS-m
-7.022576,-3.08881,-2.401705,-0.097622,-10.464568,7.885568,-6.069548,9.300829,-4.126336,-3.251737,2.462457,8.81529,0.007635,-1.396821,-11.094993,-2.254572,-13.543938,-1.829011,12.633658,-7.258,-2.898464,7.994681,10.0278,0.445878,1.033367,16.834185,2.98247,-2.617427,1.33568,10.632869,-8.142923,-8.104934,t-CS-m
-7.055978,-3.412739,-2.076628,-0.126966,-10.37938,8.245771,-6.225952,9.358156,-4.000035,-3.138698,2.456214,8.887418,0.046831,-1.808961,-10.840449,-2.078392,-14.13137,-2.088765,12.423515,-7.180424,-2.592504,7.858294,9.804137,0.335138,1.258143,17.048647,3.057075,-2.442152,1.155692,10.50631,-8.047853,-7.862283,t-CS-m
-6.567237,-3.260213,-2.017448,-0.15824,-9.602521,7.320805,-5.58633,8.796035,-4.21845,-3.585295,2.023735,8.165449,0.10136,-1.229469,-10.623653,-2.306451,-12.684513,-1.795118,12.154109,-6.361653,-3.151801,7.203255,9.873173,1.019856,1.214606,16.270359,2.867985,-2.495509,1.112915,10.19822,-7.909601,-7.576073,t-CS-m
-6.540842,-3.641318,-1.516979,-0.242475,-9.215868,7.141957,-5.54991,8.4812,-3.905028,-3.284344,1.957633,8.096461,-0.063642,-1.460659,-9.921634,-2.041752,-12.627515,-2.310933,11.575486,-6.205254,-2.848042,7.022713,9.134791,0.941489,1.034566,15.872555,2.636547,-2.32881,0.792834,9.765529,-7.406119,-6.822013,t-CS-m
-6.898434,-4.16887,-0.64593,-0.504964,-9.049765,7.078052,-5.082616,8.162851,-4.321515,-3.548972,1.680427,7.688773,0.358318,-1.49352,-9.488039,-2.119699,-12.550913,-2.632984,10.971274,-6.038364,-2.747251,7.161727,8.916094,1.560999,1.149955,15.14323,2.178334,-1.866345,0.552034,9.299819,-7.453482,-6.159604,t-CS-m
-5.638227,-3.540225,-1.489924,-0.139047,-8.358061,6.280198,-4.903393,8.063765,-3.789897,-3.319091,1.557373,7.127058,-0.270435,-1.46325,-9.515267,-1.987682,-11.56593,-2.087785,11.34853,-5.764466,-3.211598,6.431652,9.235565,0.982196,0.939608,15.051648,2.548003,-2.285233,0.529635,9.348237,-7.424358,-6.600719,t-CS-m
-6.238795,-3.887522,-1.042298,-0.161923,-8.548379,6.366615,-4.928435,7.755649,-3.777475,-3.444523,1.61459,7.242281,-0.258439,-1.022769,-9.279575,-1.788666,-11.67956,-2.841196,10.886492,-5.93204,-2.934454,6.222199,8.760985,1.443758,0.947026,14.567606,2.12872,-1.943988,0.651928,9.148389,-7.091004,-6.466889,t-CS-m
-6.252542,-4.539719,-0.337759,-0.463933,-8.095446,6.008774,-4.636255,7.569426,-4.212949,-3.766119,1.441563,7.192038,0.092022,-1.391495,-8.509321,-1.923269,-11.738702,-3.200296,10.166679,-5.484175,-2.710377,6.364474,8.44126,1.844769,0.778877,14.450666,1.846896,-1.991372,0.401252,8.681537,-6.868047,-5.027089,t-CS-m
-5.088221,-4.957687,-0.045304,-0.488856,-7.946493,5.056038,-4.284747,6.695712,-3.438961,-3.717807,1.349148,6.079242,0.211987,-0.737999,-8.585894,-1.469557,-10.966733,-3.198824,9.713372,-5.133918,-2.967355,5.28197,7.745716,1.579961,0.939683,13.836465,1.374616,-2.174112,0.45523,8.500665,-6.630372,-4.470001,t-CS-m
-5.416147,-5.368024,0.462584,-0.807609,-7.91218,4.912269,-4.099011,6.7633,-3.563272,-3.942101,1.247946,5.793275,0.291991,-0.255396,-7.857069,-1.809337,-10.955748,-3.35201,9.243177,-4.887979,-2.693569,5.257722,7.577459,2.118208,1.105372,13.298075,1.283315,-2.135989,-0.098982,7.715931,-6.329028,-4.290226,t-CS-m
-5.484688,-5.498303,0.635065,-1.059792,-7.576898,4.724674,-3.74464,6.429333,-3.888044,-3.80159,1.003488,5.823278,0.437663,-0.350617,-7.574019,-1.7678,-10.623942,-3.526532,8.784562,-4.799445,-2.701854,5.435983,7.30552,2.005304,0.820987,12.757244,1.273598,-1.827566,-0.087301,7.542085,-6.1175,-3.616501,t-CS-m
-7.206464,3.204973,-7.309558,2.524568,-13.900638,9.610085,-9.232643,12.407596,-2.782683,-4.403434,5.127558,12.853972,-1.295146,-2.234803,-17.740634,-0.733414,-12.465902,1.343141,19.309902,-9.304904,-4.582965,10.60992,13.712802,-0.869041,2.888832,20.733015,6.923059,-3.398834,2.194096,14.664138,-11.261566,-15.511977,t-CS-m
-7.513552,3.061197,-6.87497,2.590535,-13.739469,10.058139,-8.779921,12.301813,-2.841059,-4.731634,4.256184,11.741375,-0.866133,-2.678291,-16.94381,-1.12656,-13.099996,0.874627,18.677229,-9.354633,-4.433013,10.322645,13.372492,-0.692114,2.78788,20.056753,6.53636,-3.449078,1.918248,14.525001,-10.702993,-15.400189,t-CS-m
-7.265468,2.481573,-6.637591,2.511174,-13.074354,9.172035,-8.92625,11.777192,-2.81243,-5.241541,4.350137,11.064216,-0.606254,-2.433414,-16.76947,-1.087581,-12.702911,1.033066,18.176039,-9.006302,-4.441578,9.717602,13.373303,-0.555578,3.099136,19.519615,6.853358,-3.821801,1.703505,13.903421,-10.296486,-14.918911,t-CS-m
-6.415712,1.369001,-4.12986,1.474746,-11.664815,9.093831,-7.061945,10.856534,-4.610996,-4.27969,3.798594,10.933481,-0.490595,-3.035984,-15.959745,-1.369765,-11.535145,0.275817,16.75742,-8.094035,-5.115477,9.12633,12.869789,0.50919,2.265897,18.669417,5.385275,-2.935797,1.42699,13.551734,-10.768482,-13.402308,t-CS-m
-6.436902,0.768118,-3.941786,1.760155,-11.552374,9.232674,-6.973017,11.077028,-3.88123,-4.174121,3.131492,10.643535,-0.497883,-2.84241,-15.763339,-0.86761,-12.006966,-0.351709,16.128521,-8.057634,-4.465786,9.115295,12.594003,0.545665,2.022511,18.45082,5.298442,-2.71746,1.581179,12.888457,-10.859541,-12.688528,t-CS-m
-6.606016,-0.608563,-3.912632,0.248071,-11.362591,9.438393,-7.126185,10.847446,-3.811972,-3.093947,2.887268,10.134221,-0.17167,-1.860822,-14.069497,-2.343248,-12.357252,0.728953,15.872358,-7.020203,-4.509306,8.901007,12.468665,0.682019,2.20739,18.341024,3.924018,-2.616387,1.31569,12.708795,-10.176254,-11.404481,t-CS-m
-6.547197,0.834547,-3.818313,1.308519,-11.222801,9.276355,-6.858268,11.299006,-4.456298,-3.83524,1.980815,9.99226,-0.683053,-2.876119,-15.521366,-1.35017,-11.447203,-0.453221,16.014407,-8.239593,-4.811185,9.050123,13.033854,1.068679,1.980801,18.549123,5.070087,-2.019363,0.845175,12.628774,-10.976032,-13.28854,t-CS-m
-6.31324,0.271717,-3.419588,1.324965,-10.366464,9.034148,-6.358906,10.500986,-4.438373,-3.983083,1.865199,9.472513,-0.369401,-3.390081,-14.751426,-1.111286,-11.656931,-0.967818,15.249992,-7.850108,-4.550207,8.727281,12.411769,1.097498,2.012406,17.885687,5.119206,-1.992447,0.879333,11.855879,-10.291422,-12.254194,t-CS-m
-6.782009,-0.811713,-2.600513,1.041499,-10.564786,8.401314,-5.977896,10.202242,-3.976563,-4.13008,1.824411,8.879618,-0.052289,-2.809452,-14.482768,-0.845703,-11.726552,-1.745859,14.311002,-7.934132,-4.158522,8.822163,11.626,1.437585,1.897211,17.173457,4.64512,-1.988618,1.030759,11.083888,-10.123054,-11.289594,t-CS-m
-5.828031,-0.129091,-2.536353,0.741425,-9.807353,8.104146,-5.544302,9.993573,-4.384903,-3.744961,1.49763,8.909609,-0.57854,-2.578353,-14.144481,-1.158366,-10.334912,-1.393627,14.22211,-6.975462,-4.582587,8.215358,11.65953,1.63419,1.264271,16.987173,4.145548,-1.707643,0.741332,11.52039,-10.193857,-11.080639,t-CS-m
-5.953867,-0.798484,-1.878556,0.979127,-10.127869,8.743841,-5.864909,10.297534,-3.86158,-4.091203,1.360398,8.799843,-0.504108,-3.235074,-14.402079,-0.499529,-11.718822,-2.14192,13.923991,-7.473869,-3.850449,8.343594,11.466923,1.459733,1.493878,17.331396,4.278694,-1.958496,0.655988,11.256165,-10.368233,-11.131568,t-CS-m
-6.234035,-1.917437,-1.311498,0.607758,-9.791283,7.795166,-5.50117,9.635066,-3.699834,-4.173075,1.403858,8.177059,0.031747,-2.541565,-13.702188,-0.627522,-11.400171,-2.55513,13.02611,-7.068385,-3.770527,8.125192,10.828014,1.863411,1.648888,16.24157,3.857435,-1.825789,0.620537,10.307982,-9.804407,-9.946151,t-CS-m
-5.910426,-1.238784,-1.635659,0.884567,-9.51937,7.889266,-5.098248,9.903702,-4.165856,-3.829259,1.569607,8.866153,-0.502089,-2.949823,-13.255839,-0.838496,-10.832079,-2.190121,13.411637,-6.531008,-4.042381,7.909831,11.145201,2.027236,1.079435,16.380041,3.557305,-1.905341,0.854348,10.984741,-10.314787,-10.117482,t-CS-m
-6.218904,-1.227737,-1.554491,0.637424,-9.498736,7.747356,-5.476577,10.155674,-4.29188,-4.15599,1.539045,8.902871,-0.261806,-3.038812,-13.754444,-1.078475,-10.909907,-2.836089,13.555487,-6.691037,-4.193938,8.216775,11.56525,2.170658,1.044013,16.390982,3.707117,-2.010005,0.864863,11.351825,-10.423575,-10.254283,t-CS-m
-6.159235,-1.629321,-1.406456,0.673941,-9.638371,7.56526,-5.379015,9.739244,-4.160985,-4.254052,1.368589,8.111244,0.033905,-2.956661,-13.727693,-0.859766,-11.09205,-2.820698,13.258186,-7.031333,-4.24733,8.0405,11.212483,1.986163,1.415707,16.145642,3.442186,-2.102128,0.880261,10.992469,-10.078002,-10.088794,t-CS-m
-7.073988,2.329342,-4.928403,2.797581,-13.028521,16.195534,-6.474674,13.21008,-4.979232,3.686213,1.925105,11.552516,-2.761935,-10.923501,-16.406798,-2.280073,-18.343211,0.210157,18.292497,-15.470165,-4.64478,10.704086,14.023142,-8.188861,-0.379328,19.044543,5.121049,-2.977716,1.387092,14.307131,-11.603112,-21.294484,t-CS-m
-7.383866,1.355247,-3.770785,2.223586,-12.793357,15.76627,-6.854068,12.952337,-4.396517,3.262099,1.648187,10.73585,-2.232813,-10.962486,-16.128854,-2.125658,-18.992691,-0.534308,17.244194,-15.140719,-4.000428,10.458868,12.985879,-7.657147,0.129589,18.607935,4.687754,-2.937259,0.875619,13.507939,-11.091574,-20.297133,t-CS-m
-7.382674,1.034469,-3.602867,2.456103,-12.869612,15.500871,-6.838805,12.911625,-4.474287,3.031979,1.90898,10.644847,-1.955274,-11.289076,-16.274344,-1.754779,-19.327882,-1.011263,17.039649,-15.305406,-4.017137,10.424421,12.9361,-7.47201,0.130453,18.675947,4.952863,-3.440359,1.033837,13.332471,-11.097272,-20.213147,t-CS-m
-5.364293,0.419006,-1.544139,0.944766,-12.017764,15.980578,-4.350612,11.397611,-5.715466,4.534608,1.583536,10.090287,-1.677931,-11.305496,-14.818838,-1.772361,-17.854517,-0.062955,15.105936,-14.584374,-4.128861,9.350624,11.953063,-8.228253,-0.357,16.773478,3.60313,-2.206181,0.700867,12.735617,-11.64496,-18.399823,t-CS-m
