@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R40-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
13.73297,-9.919032,-2.61225,2.259782,-11.450856,6.301767,-4.66276,4.757921,-10.195178,0.433241,-4.269595,4.345043,5.890618,-2.560569,3.065252,1.247884,-19.270276,-8.823637,-7.024334,-8.796932,-5.526004,-0.400144,13.47408,6.151527,7.158739,-7.272734,6.396914,-0.855915,21.584221,1.681137,1.756455,-4.121966,c-SC-s
13.992265,-10.394925,-2.748713,2.658038,-11.253132,6.129343,-4.764629,4.560055,-10.449241,0.497578,-4.336087,4.313054,6.683657,-2.380373,2.601968,0.918803,-19.68403,-8.75122,-6.789693,-9.137528,-5.685755,0.532942,14.462041,6.724033,8.201295,-7.407282,6.982377,-1.579565,22.272254,1.787844,1.648341,-4.035587,c-SC-s
16.254415,-11.064612,-2.626684,2.797421,-11.659307,5.780273,-3.492963,4.41109,-10.586102,0.235103,-4.454545,4.504751,6.820873,-2.07821,1.003375,2.751408,-20.038084,-10.884058,-4.531473,-9.282677,-5.803259,2.300499,14.596378,6.831811,8.643103,-5.87834,6.623291,-3.639697,23.006306,1.938807,-0.492715,-3.866384,c-SC-s
12.848401,-9.84046,-3.039611,1.765684,-9.981686,4.85131,-4.14826,4.215425,-9.765758,-0.149192,-4.493523,4.793196,6.434016,-1.628254,3.081235,0.98898,-18.754404,-8.640325,-6.100732,-8.099305,-5.570774,0.868606,13.480335,6.194855,7.836099,-7.576196,6.189118,-1.084744,20.838546,1.904191,1.885353,-3.057842,c-SC-s
13.124404,-9.95292,-2.847888,1.922516,-10.054886,5.075546,-4.268809,4.245246,-9.856263,-0.110945,-4.528733,4.540273,6.494967,-1.293175,2.911124,1.000869,-19.141837,-8.835792,-6.133424,-8.469508,-5.637507,1.063072,13.768609,6.413091,8.239851,-7.659811,6.17512,-1.040888,21.337068,1.717964,2.111413,-3.013834,c-SC-s
13.680742,-10.653304,-2.915887,2.052153,-10.518788,4.780938,-4.558325,3.844567,-9.809716,0.062901,-4.672107,4.417353,6.561854,-0.942236,2.681774,1.285807,-19.440937,-9.199469,-5.500034,-8.49171,-5.782393,1.115524,13.881798,6.460634,8.370317,-7.888506,5.892839,-1.283001,21.90542,1.975853,1.59724,-2.76762,c-SC-s
11.934686,-9.570805,-2.907819,1.020258,-9.256518,3.920104,-4.309729,3.925312,-8.947123,-0.299898,-4.215055,4.770577,6.034224,-1.511103,3.162616,0.944666,-17.528749,-8.066065,-5.813079,-7.354037,-5.381458,0.764671,13.065847,5.509536,7.668937,-7.917985,5.545026,-1.476331,19.691874,1.973944,1.410492,-2.276495,c-SC-s
12.112044,-9.849307,-3.104275,1.07118,-9.701217,3.559382,-4.237655,3.672578,-8.902157,-0.364169,-4.574322,4.833158,6.131848,-1.352089,3.15729,0.927943,-18.028034,-8.435437,-6.083593,-7.379176,-5.575094,0.50372,12.974559,6.035721,7.748414,-8.128485,5.267153,-1.483545,20.546189,1.823943,1.352375,-2.285961,c-SC-s
12.086226,-9.91574,-3.117321,0.882405,-9.622846,3.743577,-4.484564,3.891958,-9.087655,-0.580836,-4.50322,4.876185,5.984326,-1.231945,3.146433,1.014315,-17.629248,-8.408315,-5.67389,-7.603946,-5.393398,0.593906,12.68682,5.486228,7.861122,-7.90765,5.500184,-1.551251,20.148559,1.986106,1.457872,-2.27808,c-SC-s
10.368363,-12.753826,-2.654752,2.47474,1.020065,5.970383,-3.391562,9.166361,-15.592382,-1.291358,-1.672364,11.86938,7.294593,-5.862436,8.286978,2.664902,-17.879974,-5.413151,-9.715501,-11.216248,-2.217695,-0.867252,8.488838,-0.745712,14.547865,-12.083793,6.594127,-6.660191,16.638773,7.673517,6.799278,-8.194379,t-CS-m
11.214528,-13.254434,-2.749461,2.601925,1.47357,6.340912,-2.485417,9.615227,-16.470759,-0.862513,-1.219113,12.384858,7.85569,-5.717947,8.018896,2.765709,-18.776732,-5.925048,-9.850885,-11.987037,-1.817446,-0.680958,8.360239,-0.337779,15.353548,-11.867439,7.403923,-6.588328,17.51522,7.722558,7.159623,-8.927459,t-CS-m
11.640403,-13.538757,-2.71355,2.673715,1.530828,6.841504,-2.142571,9.424849,-16.6949,-1.170083,-1.414218,12.363763,7.687822,-5.189927,7.842717,3.593417,-19.266252,-6.694802,-9.662549,-12.360332,-2.035854,0.335292,8.433934,-0.329183,15.651166,-11.210588,7.670455,-6.336476,17.889963,8.186481,6.82932,-9.047303,t-CS-m
8.465069,-12.250977,-2.32538,1.773764,0.619461,4.713563,-3.746985,8.735945,-14.463139,-1.164683,-2.216433,10.58821,5.435307,-5.093521,8.565118,1.52779,-16.630764,-4.722149,-9.771881,-9.064792,-1.401972,-0.41656,7.872084,-1.769711,13.446082,-12.852583,5.507179,-5.355943,14.364672,8.202506,7.245731,-6.795952,t-CS-m
8.943831,-12.264169,-2.81632,1.682873,0.493962,4.448189,-3.201836,8.809915,-14.526184,-1.314866,-2.112118,10.717083,5.776377,-5.58333,8.288241,2.23071,-17.016746,-5.294891,-9.449617,-9.206922,-1.431592,-0.530737,7.907349,-1.346853,13.484603,-13.005543,5.250625,-5.981012,15.028615,7.650917,6.225713,-6.916309,t-CS-m
9.366882,-12.690625,-2.630746,1.613812,0.483559,5.319083,-2.954269,8.891866,-15.216525,-1.319317,-2.206326,10.585423,5.764818,-4.880857,7.830905,2.094562,-17.505089,-5.46391,-9.59261,-10.010027,-1.49036,0.308783,7.834667,-0.989179,13.976195,-11.734965,6.496639,-5.526491,15.405066,8.202587,6.398556,-7.533782,t-CS-m
7.431187,-11.370075,-2.847753,1.043174,0.59957,4.120611,-3.080849,8.158789,-13.684081,-1.063436,-2.774046,9.874505,4.54845,-5.217786,8.129583,1.042712,-16.173771,-4.357573,-10.101062,-8.81167,-0.989462,-0.518256,7.323442,-1.030652,12.615543,-12.910641,5.588313,-4.601907,13.884388,7.755614,6.854059,-6.386558,t-CS-m
8.476596,-12.403919,-2.770628,1.168648,1.002132,3.605129,-2.523723,8.301775,-14.223542,-0.882246,-2.334997,10.256308,5.092501,-5.12537,7.840916,1.581963,-16.644638,-4.952382,-9.507199,-8.881087,-0.826294,0.046599,7.482629,-1.061413,13.170142,-12.702542,5.486188,-5.111549,14.327902,8.158578,6.608226,-6.614577,t-CS-m
8.88219,-11.408206,-2.855649,1.247783,0.739638,4.641073,-2.207939,8.007487,-13.865619,-0.727622,-2.637347,9.869018,4.734533,-4.84583,7.488949,1.656765,-16.557051,-5.342589,-9.480245,-8.823261,-1.009399,0.201484,7.432317,-0.999707,12.967116,-11.99453,5.633448,-4.97833,14.44591,7.797362,6.436762,-6.741715,t-CS-m
6.586314,-10.908375,-2.847168,-0.041881,1.269065,2.64744,-3.327949,7.46595,-12.382727,-0.977001,-2.88352,9.778816,3.956349,-5.13428,8.616567,0.907827,-14.680215,-4.286258,-9.316675,-7.149102,-1.027939,-0.775219,6.770129,-2.123377,11.954502,-13.830694,4.429782,-5.126297,12.372557,7.975533,6.206269,-5.137271,t-CS-m
7.51515,-11.054482,-2.835152,-0.021675,0.667598,3.836978,-2.560638,8.045835,-13.443307,-0.410709,-2.491983,9.907099,4.065264,-4.77401,7.838105,1.34046,-15.787175,-5.084302,-9.606143,-8.064262,-1.204163,-0.153356,6.985035,-1.291453,11.935306,-12.966252,5.267757,-4.604188,13.437068,8.076456,6.115447,-6.228115,t-CS-m
7.874745,-11.329346,-2.901441,0.038012,0.516433,3.840509,-2.264102,7.708802,-13.540378,-0.239404,-2.614702,9.834337,4.213201,-4.878806,7.613132,1.585308,-16.313282,-5.529867,-9.780042,-8.381394,-1.147383,-0.061697,7.038959,-0.96477,12.136135,-12.687028,5.581253,-4.745987,14.263508,8.187226,5.802905,-6.541296,t-CS-m
7.093174,-11.083973,-1.87972,-0.699274,1.601349,2.688049,-3.117343,7.882168,-11.920235,-0.828213,-3.321481,9.346927,3.791795,-4.806022,8.220429,0.942279,-14.113737,-3.687841,-8.909706,-6.358942,-1.268398,-1.310643,6.319148,-2.526026,11.024373,-13.409466,4.361482,-5.081608,11.342728,8.494339,5.383564,-4.914668,t-CS-m
7.120405,-10.573864,-2.315144,-0.649058,0.963287,3.193756,-2.637846,7.652457,-12.339275,-1.032273,-3.317054,8.89592,3.505856,-4.642012,7.483296,1.667014,-14.428707,-3.999156,-8.866058,-6.99664,-1.091353,-0.851544,6.054361,-1.900029,10.740172,-12.122412,4.817599,-4.776418,11.44657,7.952306,5.098219,-5.309742,t-CS-m
7.579449,-10.918569,-2.022699,-0.540736,0.84218,3.415618,-2.431747,7.696531,-12.480503,-0.820925,-3.229,9.069292,3.839288,-4.338534,7.70441,1.847428,-14.703601,-4.61657,-9.040257,-7.020485,-1.200041,-0.631514,6.323222,-1.739263,10.81828,-11.879267,4.787944,-4.597788,12.014518,8.086952,5.077219,-5.506437,t-CS-m
12.205925,-11.296648,-2.253483,1.805942,0.416122,6.796794,-3.997185,9.273785,-15.197843,-0.89214,-1.685597,12.10063,6.794782,-4.774817,8.87919,1.399139,-17.649799,-6.551913,-8.96386,-9.907568,-2.262022,-0.457279,8.691045,-1.52699,14.391636,-12.523491,5.573764,-6.647557,16.409797,8.451644,7.130735,-8.27457,t-CS-m
12.432964,-11.662132,-2.259083,1.902105,0.900923,6.510497,-3.328899,9.167863,-15.108102,-0.691596,-1.444936,11.902996,6.997319,-4.55989,8.203554,1.872806,-17.67791,-6.670386,-8.483413,-10.114113,-1.979301,0.067585,8.371578,-1.216468,14.515779,-11.981985,5.522699,-6.7498,16.748885,8.547395,6.72648,-8.345904,t-CS-m
12.518191,-11.971923,-2.543388,1.872368,0.065052,7.332625,-3.439628,9.110473,-15.832782,-0.832018,-1.606682,11.494185,7.046118,-4.23472,7.983961,2.326511,-18.350552,-6.877756,-9.131299,-11.242513,-2.251195,0.350816,8.736542,-0.662906,14.568125,-11.136553,6.224403,-6.270611,17.511016,8.125617,6.493704,-8.880625,t-CS-m
10.874362,-11.086661,-2.391474,1.206075,0.633664,5.4862,-3.444161,8.628251,-14.027389,-0.386431,-1.87745,11.097877,5.625277,-4.201261,8.316667,1.302965,-16.551322,-6.027168,-8.704716,-8.800803,-1.871216,-0.255005,7.61638,-1.701705,13.403125,-12.430813,4.591163,-5.656367,15.058297,8.709694,6.871761,-7.265274,t-CS-m
11.300724,-11.362768,-2.404248,1.263335,0.562203,5.743524,-3.231726,8.314634,-13.947131,-0.217653,-1.997585,10.842094,5.774429,-3.837449,8.011845,1.330054,-17.115139,-6.382862,-8.771142,-9.334765,-1.871244,-0.003147,7.813971,-1.071244,13.726125,-11.930137,4.917152,-5.497105,16.200084,8.653189,6.357546,-7.568179,t-CS-m
11.579494,-11.29456,-2.263304,1.169538,0.43479,5.429238,-3.341138,8.689186,-14.066471,-0.521974,-1.703702,10.821772,5.988079,-4.00049,7.673297,1.385511,-16.973221,-6.858705,-8.117116,-8.973998,-1.840119,0.275076,7.924328,-1.444589,13.319199,-12.222452,4.987567,-6.063231,15.523931,8.184953,6.312974,-7.310734,t-CS-m
9.449563,-10.336879,-2.525252,0.152019,0.991145,3.76649,-3.671723,7.937189,-12.687542,-0.489313,-2.306385,10.442387,4.728459,-3.733803,8.586782,0.735382,-14.792959,-5.978631,-8.446699,-7.064301,-1.451329,-0.077707,6.80115,-2.641549,12.507369,-13.250625,3.691106,-5.608691,13.065753,8.677147,6.644476,-5.754649,t-CS-m
9.456355,-9.943615,-2.59633,0.295857,0.609516,4.178864,-3.14369,7.747491,-12.718425,-0.214009,-2.057145,9.893947,4.717601,-3.524741,7.854554,0.716153,-15.002215,-5.989908,-8.436901,-7.336626,-1.376476,0.198256,6.691075,-1.70831,12.198413,-12.232489,4.211591,-5.169692,13.643252,8.330461,6.301184,-6.010549,t-CS-m
9.951536,-10.39682,-2.799446,0.064637,0.618721,4.467203,-3.162872,8.141394,-13.190312,-0.640322,-2.105304,10.446035,5.024007,-3.392092,8.0741,0.805211,-15.664203,-6.545157,-8.411459,-7.890737,-1.612893,0.456716,6.938017,-2.087339,12.498475,-13.039971,4.267177,-5.375129,14.225945,8.331928,6.290391,-6.363934,t-CS-m
7.408305,-8.811162,-2.348373,-1.019849,0.567458,2.791269,-4.009812,7.790737,-11.33156,-1.347269,-2.533737,9.429499,3.330406,-3.562848,8.39859,0.8454,-12.833738,-5.379907,-7.409066,-5.198428,-1.533009,-0.001557,5.492399,-3.44398,10.066014,-13.330545,2.861402,-5.400564,9.972426,8.763938,5.714919,-3.889372,t-CS-m
6.629612,-8.521732,-2.174453,-1.014701,0.853104,2.30056,-4.160315,7.719879,-10.303094,-1.418659,-2.609444,9.195846,3.129466,-3.731953,8.354994,0.7623,-11.959646,-4.918687,-7.341668,-4.553702,-1.542701,-0.429517,5.471775,-3.776498,9.559223,-13.601284,2.407826,-5.781653,8.895101,8.272741,5.639963,-3.17201,t-CS-m
7.019325,-9.086465,-2.284767,-0.918624,0.25722,3.05372,-4.630743,8.199773,-11.099357,-1.64668,-2.56616,9.734468,3.615923,-3.242855,8.743554,0.275062,-13.303565,-5.057277,-7.912497,-5.461283,-1.565656,0.155431,5.800306,-3.022165,10.755958,-13.850788,3.159314,-5.546927,10.33041,9.178922,6.054117,-4.054599,t-CS-m
8.658667,-10.077047,-2.199443,-1.116083,1.028459,2.942735,-3.899745,7.886776,-12.049341,-1.453476,-2.760172,10.679233,4.143942,-3.588981,8.952021,1.520384,-14.78023,-6.499081,-7.90601,-6.625669,-1.875359,-0.057083,6.534425,-3.02569,11.56839,-13.640182,3.126731,-5.746447,12.078697,9.111526,5.856117,-4.931422,t-CS-m
6.326395,-7.871243,-1.47897,-1.606444,0.919844,2.263574,-4.193169,7.610243,-9.646899,-1.403909,-2.584322,9.761312,3.086246,-3.612001,8.965743,0.503959,-11.673756,-5.03869,-7.534575,-4.050467,-1.653191,-0.767496,5.508429,-4.065927,8.952338,-13.006235,1.758543,-5.639949,8.247506,8.36499,5.416866,-3.533491,t-CS-m
7.095235,-8.862636,-1.842329,-1.411561,1.240375,2.015383,-4.418919,7.959782,-9.938882,-1.409862,-2.492011,10.00865,3.4422,-3.797449,9.24034,0.262473,-12.310333,-5.230906,-7.683488,-4.818581,-1.556634,-1.329921,5.73138,-4.163525,9.985075,-13.938745,1.984667,-6.084582,9.598496,8.655139,5.783695,-3.91585,t-CS-m
11.953478,-8.412001,-1.486775,2.654454,0.203963,6.011661,-3.425804,7.545501,-10.813489,-0.324063,-2.799779,8.656871,5.309233,-6.856268,5.466006,2.011121,-14.280023,-4.171294,-7.852077,-7.815626,-2.269981,-1.86642,8.633894,-1.163791,12.633064,-9.17597,2.788496,-9.046749,12.382939,4.624531,6.454243,-5.757394,t-CS-m
11.852479,-8.731788,-1.438801,2.772049,-0.084529,5.917224,-3.868802,7.114775,-11.296371,-0.62729,-2.87654,8.648919,5.52862,-6.545068,5.780571,1.775532,-14.918632,-3.859499,-8.162809,-8.349088,-2.314214,-1.83441,8.899355,-0.668289,13.152049,-8.952082,3.266159,-8.644446,12.924972,4.75401,6.507388,-5.859762,t-CS-m
12.314303,-9.500413,-1.56316,3.081105,-0.015211,5.802467,-4.121068,7.493087,-11.614341,-0.323935,-2.870594,8.877389,5.947469,-6.730701,5.924023,1.514691,-15.45003,-3.901465,-8.322319,-8.571826,-2.483118,-1.898161,9.074207,-0.524874,13.814089,-9.697101,3.412933,-8.820141,13.571562,5.241853,6.757537,-6.049979,t-CS-m
10.567415,-8.012649,-1.255356,2.106387,-0.037935,5.012186,-3.425084,7.142099,-9.779138,-0.055123,-2.757167,7.869226,4.555813,-6.479008,4.958297,2.04995,-13.21269,-3.530971,-7.392305,-6.519108,-1.889853,-1.982524,8.228393,-1.062468,11.271198,-9.321738,2.009641,-8.631651,11.08141,4.349401,5.997006,-4.962213,t-CS-m
10.851785,-8.446496,-1.37517,2.18043,0.134735,4.929715,-3.722311,6.96242,-9.981185,-0.135571,-2.844109,7.840726,4.928547,-6.119181,5.170492,1.656539,-13.477822,-3.280113,-7.55607,-6.863638,-2.00908,-1.837025,8.498132,-0.84283,12.068688,-9.372967,2.062569,-8.65128,11.668094,4.510413,6.009187,-4.959513,t-CS-m
11.493383,-9.377077,-1.326657,2.692277,0.055703,4.990234,-3.935188,7.123632,-10.344668,0.140497,-2.805307,7.920577,5.362996,-6.130852,5.197639,1.421357,-14.473581,-3.585293,-7.882823,-7.38472,-1.981047,-1.600916,8.971433,-0.580261,12.945488,-9.710464,2.5554,-8.839833,12.818304,5.063081,6.263595,-5.183008,t-CS-m
8.641783,-7.280721,-1.362504,1.359726,0.204914,3.897826,-3.868523,6.766741,-8.121947,-0.301926,-2.917205,7.188468,3.8686,-6.050961,5.082686,2.133571,-11.378084,-2.998036,-7.135277,-5.18382,-2.026065,-2.426835,7.343965,-1.322324,9.732865,-9.989106,0.827181,-8.479376,9.600465,3.950567,5.397304,-3.732377,t-CS-m
9.469319,-7.813333,-1.582388,1.761655,-0.053138,4.217149,-3.846286,6.524842,-9.123562,-0.205257,-2.975144,7.232398,4.253013,-5.735579,4.915926,2.136977,-12.554791,-3.093024,-7.422267,-6.259197,-1.954955,-2.016578,7.703123,-0.698424,10.811747,-9.516829,1.370024,-8.027546,10.797797,4.116991,5.814408,-4.186614,t-CS-m
9.956154,-8.236395,-1.425693,1.963744,-0.197365,4.303105,-4.208078,6.575404,-9.325194,-0.145196,-2.975469,7.326701,4.460628,-5.939363,5.185476,1.934962,-13.073814,-3.18612,-7.830099,-6.339249,-2.061241,-2.110109,7.976411,-0.619099,11.276226,-9.934576,1.566274,-8.217708,11.398517,4.602251,5.884537,-4.314339,t-CS-m
8.020816,-7.053974,-1.338964,0.71801,0.387652,3.197302,-3.416865,6.238702,-7.72813,-0.423124,-3.237057,7.059728,3.727564,-5.454943,4.54756,2.969793,-11.403632,-2.971226,-6.935461,-5.085603,-1.78041,-2.189672,7.00613,-1.049581,9.56016,-9.925115,0.460393,-8.139541,9.157261,3.832516,5.293663,-3.158097,t-CS-m
8.814162,-7.759614,-1.672534,1.030243,0.174835,3.42065,-3.616567,6.376185,-8.504369,-0.315124,-3.245027,7.171006,4.141328,-5.448614,4.795392,2.549442,-12.310109,-3.159505,-7.30601,-5.646525,-2.136282,-1.886295,7.487612,-0.613965,10.403485,-9.979668,0.921506,-8.186129,10.276386,3.98407,5.463127,-3.578668,t-CS-m
8.9722,-7.766724,-1.318548,1.391713,0.294684,3.360366,-3.469566,6.292359,-8.404442,-0.085293,-3.037018,7.222136,4.418976,-5.328334,4.780277,2.540416,-12.305989,-3.269062,-7.388594,-5.486006,-1.960257,-1.630502,7.764763,-0.445778,10.62027,-9.8451,0.736083,-8.002934,10.358653,4.130437,5.558685,-3.486012,t-CS-m
7.876501,-6.712412,-1.764684,0.246185,0.510243,2.866541,-3.056559,6.131889,-7.266906,-0.314724,-3.259718,7.109539,3.569499,-4.989309,4.274774,3.469403,-10.757445,-3.327618,-6.466988,-4.923112,-2.058359,-2.075622,6.408264,-0.484266,8.969186,-10.019453,0.071127,-8.024188,9.099341,3.507566,4.824917,-2.838183,t-CS-m
8.236962,-7.300376,-1.623772,0.598702,0.50615,2.938163,-3.591925,6.196685,-7.587673,-0.388984,-3.318815,7.244711,3.916565,-5.067,4.810458,3.281251,-11.36137,-3.338866,-7.163502,-5.157531,-2.007792,-2.017992,6.981084,-0.647228,9.721719,-10.404949,-0.025879,-8.215385,9.654668,3.674762,5.290255,-2.791023,t-CS-m
8.531706,-7.881708,-1.261127,0.998115,0.018419,3.114979,-3.617741,6.50529,-8.086871,-0.433156,-2.858369,7.12811,4.090451,-4.902279,4.428618,3.136081,-11.928975,-3.537232,-6.982077,-5.257457,-1.9077,-1.674632,7.533345,-0.318552,9.935177,-10.239706,0.393589,-7.955145,9.963731,3.926817,5.037122,-3.007213,t-CS-m
10.481476,-10.644772,-2.73,1.660321,0.773387,6.025462,-2.39929,7.028376,-13.201832,-3.247161,-4.030375,9.478778,6.954936,-6.878755,5.930675,4.855377,-17.442122,-4.24386,-9.059248,-11.681314,-2.189873,-1.493383,8.636664,1.457034,14.327155,-8.245137,6.016843,-9.086534,14.927143,4.132547,5.292886,-7.04782,t-CS-m
10.323842,-10.44975,-2.754305,1.102516,0.900277,6.758313,-2.471126,7.583575,-13.0674,-3.819551,-3.883726,9.413651,6.919834,-5.888985,6.140993,4.865636,-17.108748,-4.223098,-9.02911,-12.041818,-2.346477,-1.12407,8.302347,0.891921,14.184519,-7.828826,6.046851,-9.01118,14.365482,3.995715,5.383061,-7.022455,t-CS-m
10.513126,-10.572078,-2.963336,1.307667,0.773491,6.989012,-2.547384,7.608846,-13.334508,-3.700218,-3.971449,9.404908,7.001422,-6.316102,6.198622,5.338882,-17.234765,-4.499064,-9.192349,-12.055396,-2.338004,-0.899918,8.715396,0.76015,14.001376,-8.081126,6.277392,-9.212363,14.340646,3.971347,5.262596,-7.256733,t-CS-m
10.138743,-10.179531,-2.305526,1.956433,0.739949,5.33853,-1.959867,6.880444,-11.71726,-2.179394,-3.733604,8.301877,6.135911,-6.032246,4.830799,4.458474,-16.515295,-3.705395,-8.111989,-10.041345,-1.912629,-1.346443,8.638151,1.734011,12.996584,-8.135216,4.771376,-8.375411,14.189391,3.792206,5.355634,-5.927109,t-CS-m
10.396349,-10.019283,-2.268696,1.455636,0.299678,6.141624,-2.215225,7.387095,-12.056631,-2.583655,-3.588556,8.170158,5.994049,-5.56514,5.072425,4.744657,-16.505599,-3.869057,-8.648585,-10.240974,-1.979464,-1.094597,8.584439,1.097549,12.694258,-8.041893,4.588346,-8.583787,13.910452,3.717859,5.464087,-6.149411,t-CS-m
9.888553,-9.743324,-2.506816,1.335796,0.567162,6.029775,-2.337546,7.422356,-11.765418,-2.866878,-3.918252,8.363895,5.673438,-5.635149,5.292546,4.842826,-15.872174,-3.842271,-8.16005,-10.231441,-1.790471,-1.134426,8.082466,0.707688,12.62854,-8.145741,4.367378,-8.794623,13.36633,3.548657,5.499441,-6.044689,t-CS-m
8.293206,-8.712117,-2.482128,1.036948,0.975688,4.487132,-1.770426,6.988369,-10.143082,-2.331851,-3.700068,7.623433,5.005809,-4.95883,4.485847,4.772872,-13.994156,-3.253741,-7.49806,-8.408047,-1.769693,-1.213243,7.259756,0.752879,10.78281,-8.060701,2.876806,-7.964635,11.820464,2.917619,5.15707,-4.363526,t-CS-m
8.18133,-8.722476,-2.275016,0.632228,0.519918,4.128994,-2.54024,6.876174,-9.853885,-2.58211,-3.467152,7.598587,4.949396,-5.271561,4.8087,4.685745,-13.693732,-3.088008,-7.471094,-7.993473,-1.888614,-1.614098,7.415966,0.384701,10.39637,-8.475733,2.84852,-8.522856,11.669074,3.03937,4.739147,-4.267558,t-CS-m
8.399968,-9.041499,-2.390438,0.849425,0.881482,4.412219,-2.50188,7.093496,-10.151863,-2.746231,-3.523669,7.766952,5.096528,-5.253546,4.889075,4.776366,-13.923068,-3.257866,-7.520852,-8.400199,-1.797427,-1.293721,7.491246,0.380362,10.804114,-8.423309,2.902022,-8.400827,11.831826,3.068913,5.020902,-4.570189,t-CS-m
7.983202,-8.66456,-2.455161,0.301148,0.895236,3.108101,-1.797638,6.087135,-9.166532,-1.991141,-3.496247,7.278789,4.90881,-4.462047,3.849582,4.936745,-13.487277,-3.137262,-6.73015,-7.57669,-1.894299,-1.190234,7.136753,1.447229,10.419086,-8.019288,2.262746,-7.90583,11.771792,2.903648,4.339087,-3.377229,t-CS-m
7.634288,-8.074821,-2.112577,-0.073733,1.507944,3.346934,-1.538775,5.906506,-8.902573,-2.361114,-3.728274,7.493145,4.844823,-4.061952,4.103788,4.986938,-13.27708,-3.1935,-6.766773,-7.302061,-1.798851,-0.81485,6.998608,0.97114,10.339886,-7.708037,2.029579,-7.868967,10.969244,2.668586,4.810574,-3.324587,t-CS-m
7.650626,-8.084803,-2.350926,-0.084855,0.993619,3.715547,-1.907142,6.041921,-8.93259,-2.457848,-3.846857,7.704042,4.690064,-4.631242,4.326123,5.533144,-13.39773,-3.265771,-7.187263,-7.771222,-1.737522,-1.641589,6.723021,1.033904,10.219056,-8.056993,2.103984,-8.097166,11.50261,2.539978,4.534854,-3.628974,t-CS-m
6.589541,-6.61271,-2.052955,-0.292815,1.271422,3.110716,-1.39259,5.642902,-7.743533,-2.0565,-3.664424,6.992511,4.170799,-4.203372,3.844188,5.157051,-11.651972,-2.990162,-6.482782,-6.22409,-1.831588,-1.628155,5.998222,0.769571,8.35788,-7.567638,0.893113,-7.092145,9.945765,1.971204,4.138559,-2.738107,t-CS-m
6.740219,-7.189036,-2.323115,-0.538597,1.341491,3.006598,-1.613598,5.88974,-8.059724,-2.437868,-3.674657,7.558841,4.592044,-4.127867,4.028367,5.614386,-11.932993,-3.140279,-6.225126,-6.906539,-1.991171,-1.685079,6.307525,0.411677,8.723219,-7.603585,1.144293,-7.828923,10.194872,1.829858,4.101233,-2.773412,t-CS-m
6.271567,-6.905009,-2.107248,-0.655782,0.943788,3.00696,-2.16745,6.001424,-7.904172,-2.780252,-3.743161,7.311222,4.024207,-4.388696,4.275928,5.433618,-11.410091,-2.830124,-6.531707,-6.241384,-1.796185,-1.934392,6.117669,0.019151,8.429872,-7.895819,1.024924,-7.860646,9.748238,1.917138,3.782103,-2.856574,t-CS-m
10.806315,-13.35288,-1.713873,1.749162,-0.44125,6.142685,-2.055806,9.62122,-14.990943,-1.897387,-2.706551,11.055268,5.900319,-6.052781,6.847824,4.514862,-19.233371,-5.253035,-9.673961,-11.855396,-1.40126,-1.170679,8.544738,0.027476,13.89496,-10.645077,5.887791,-7.375117,16.552387,7.544436,5.4398,-8.133092,t-CS-m
10.85699,-13.392471,-2.046979,1.670977,-0.373681,5.458129,-2.394432,9.166882,-14.979609,-2.057907,-2.663652,11.033751,5.810951,-5.793762,6.881325,4.416745,-18.727701,-4.927068,-8.924589,-11.599082,-1.393903,-1.50621,8.196473,-0.239917,13.861959,-10.337122,5.628897,-7.460315,16.030478,7.421471,5.679405,-7.87997,t-CS-m
10.11456,-13.422794,-2.17186,1.664303,-0.330541,5.074621,-2.631917,9.51136,-14.956091,-2.161322,-2.555437,10.836929,5.766605,-6.179036,7.237284,4.248923,-18.274908,-4.745523,-9.172565,-11.068064,-1.342901,-1.451375,8.496532,-0.594287,13.437531,-11.099512,5.596396,-7.648991,15.42019,7.615912,5.630445,-7.657977,t-CS-m
9.983401,-12.480644,-1.343758,1.362433,-0.544385,4.996343,-2.062391,8.968214,-13.297631,-1.399281,-2.809984,10.081088,4.834615,-5.588763,6.605998,3.796205,-17.769622,-5.102608,-8.984882,-9.959441,-1.34086,-1.068062,8.212902,-0.549232,12.128895,-10.562243,4.694538,-6.419171,15.026802,7.085146,5.09083,-6.967406,t-CS-m
