@relation mice-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-R78-80-weka.filters.unsupervised.attribute.RandomProjection-M-N32-R10-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
7.637289,-12.726623,5.706939,-10.103376,-5.224217,-1.762687,7.640407,13.400558,-3.748295,-2.087653,7.282588,12.371724,-7.905987,-6.046634,-7.959383,3.755029,-12.171218,12.912518,3.198227,-26.147533,4.836599,11.267472,15.481526,2.469485,-4.989181,-2.293358,-11.533331,10.141681,11.069651,-15.443658,7.909918,6.361528,c-SC-s
6.809331,-11.768269,4.399757,-8.97295,-4.700505,-1.542374,7.032317,11.846374,-2.311006,-2.562308,6.921105,9.861324,-7.433957,-4.611407,-6.225295,2.923227,-10.756242,12.402121,2.876077,-22.928812,4.941205,10.254344,13.943754,2.73645,-4.741787,-1.651043,-11.156241,8.548135,9.669823,-13.783181,6.803807,5.379691,c-SC-s
6.710945,-11.679652,4.532008,-8.761132,-4.859828,-1.6733,7.118573,11.538183,-2.259211,-2.403023,6.803738,10.146899,-7.347656,-4.613163,-6.274361,2.913753,-10.480073,12.217058,3.153706,-22.872379,5.018851,10.072612,13.676601,3.045513,-4.738818,-1.866863,-11.321671,8.597157,9.622741,-13.952641,6.826774,5.078936,c-SC-s
7.023636,-11.931028,4.789495,-9.141369,-5.198595,-1.572451,6.981649,12.233814,-2.297794,-2.124111,6.945855,10.506024,-7.246589,-5.417202,-6.353443,3.414582,-10.884329,12.333542,3.50428,-23.881837,4.703067,10.230888,14.099294,2.938118,-4.855768,-2.134812,-11.046582,9.082098,9.66113,-14.646708,6.677636,5.223489,c-SC-s
6.485077,-10.24038,4.016001,-8.30437,-4.64751,-1.288086,6.668399,10.485946,-1.371703,-3.205926,6.359881,9.428221,-7.821756,-3.807986,-5.346429,3.113815,-9.125971,11.295876,2.368586,-20.982337,4.70792,9.397062,12.82032,1.954716,-4.463348,-1.42346,-11.001895,7.520824,8.668213,-12.686328,6.677693,4.540637,c-SC-s
6.466364,-10.499001,4.022925,-8.02185,-4.552086,-1.508301,6.473349,10.178689,-1.621754,-3.009814,6.325361,9.467864,-7.450349,-3.624928,-5.324196,2.634624,-8.857545,10.955337,2.547888,-20.605235,4.791514,9.394301,12.562835,2.461355,-4.426105,-1.448604,-10.94596,7.509398,8.719076,-12.670554,6.669965,4.324323,c-SC-s
6.854569,-10.886407,4.51119,-8.531668,-5.254628,-1.545542,6.757674,10.594187,-1.538619,-3.368574,6.40241,10.42775,-7.710418,-4.101817,-5.253544,3.247498,-9.559225,11.454054,3.278526,-21.653306,4.981858,9.621755,13.347092,2.281345,-4.616989,-1.849156,-11.397656,7.569989,9.130586,-13.672527,6.897986,4.556179,c-SC-s
6.275925,-9.617862,3.616195,-7.732571,-4.352474,-1.230653,6.36272,9.500671,-0.751551,-3.577913,5.935475,8.709344,-7.611806,-3.955654,-4.615306,2.702446,-7.814469,10.413188,2.421355,-19.475969,4.711019,8.903772,12.078654,1.285923,-4.159226,-1.213328,-10.530308,6.692428,8.480325,-12.037798,6.752849,4.156097,c-SC-s
6.503122,-9.927164,3.958185,-7.948596,-4.475025,-1.485845,6.815088,9.939439,-0.989926,-3.172516,5.990047,8.93314,-7.952706,-4.186365,-5.420593,3.071534,-8.403971,10.659886,2.898561,-20.278094,4.697852,9.02845,12.332794,1.67367,-4.315803,-1.456698,-11.104082,7.145394,8.930033,-12.583455,6.776604,4.175128,c-SC-s
6.738741,-9.881618,4.268859,-7.903363,-4.949465,-1.315409,6.694428,9.87093,-0.792789,-3.320139,5.813041,9.719199,-7.9257,-4.593948,-5.268788,3.300428,-8.373709,10.509532,2.990824,-20.469122,4.750756,9.117176,12.711097,1.316563,-4.34792,-1.569652,-10.885863,7.086244,8.722227,-12.935873,6.922307,4.323282,c-SC-s
6.213325,-8.433872,3.829466,-7.563866,-4.498384,-0.832015,5.900979,9.35544,-0.142168,-3.83091,5.637479,8.42359,-7.907016,-4.459416,-4.717918,3.145818,-6.805629,9.157851,2.077148,-18.668269,4.444512,8.27485,11.758999,0.45758,-3.74169,-1.379606,-10.329296,6.128477,7.863431,-11.640275,7.105092,3.656124,c-SC-s
6.044973,-7.882319,3.594703,-7.188151,-4.393957,-0.665961,5.656476,8.93375,-0.140397,-3.379048,5.613781,8.125307,-7.338512,-4.410174,-4.645622,2.79901,-6.227213,8.411093,2.154008,-17.563284,4.342298,8.214535,11.352642,0.800625,-3.782245,-1.233341,-9.946631,5.707823,7.650434,-10.964947,6.915448,3.222344,c-SC-s
6.671803,-8.550362,4.181592,-7.589855,-4.906593,-1.283652,6.501218,9.361942,-0.186597,-3.822423,5.437233,9.062147,-8.449306,-4.521666,-4.755701,3.64586,-7.700729,9.429757,3.16758,-19.00605,4.520862,8.588053,12.247905,0.571284,-3.755963,-1.611431,-10.681691,6.067566,8.752867,-12.246855,7.154428,3.744084,c-SC-s
6.708472,-12.076445,6.046073,-9.784057,-4.671185,-0.517888,5.831699,11.210152,-0.994405,-3.276353,6.905546,10.187521,-8.15516,-2.546875,-6.615244,5.035609,-11.758297,13.569665,1.589243,-22.66225,4.941681,9.742361,13.505313,0.374897,-4.28226,-1.423917,-12.18919,7.349284,8.982868,-15.435498,7.53882,4.583079,c-SC-s
6.730554,-12.12483,5.223292,-8.677223,-3.923797,-1.429387,6.471784,10.333923,-1.914186,-3.315672,5.994003,10.41148,-8.197114,-2.51871,-6.497936,4.197074,-11.593629,13.460302,2.500056,-21.720433,5.008497,9.469811,13.235451,1.358957,-4.446377,-1.61749,-12.286832,7.444964,9.801154,-14.787716,7.580707,4.410111,c-SC-s
6.782391,-12.246462,5.338601,-8.640031,-3.970335,-1.752626,6.853926,10.28131,-2.024279,-3.169617,5.823577,10.698564,-8.178538,-2.970921,-6.943421,4.018834,-11.865244,13.429726,2.963128,-21.748906,5.022973,9.62806,13.419893,1.797025,-4.445224,-1.825495,-12.274019,7.267037,10.40719,-14.73484,7.632789,4.479421,c-SC-s
6.134245,-10.362164,13.290904,-16.343417,-12.041196,7.388589,-1.939505,17.900714,6.884843,-3.544545,13.845588,9.086635,-8.309223,-2.470381,-5.672525,12.023239,-9.744816,11.754377,-5.864972,-28.142516,5.111802,8.555685,12.305577,-7.704666,-4.192891,-1.453937,-11.69524,6.554676,0.570387,-21.345713,7.069076,3.839887,c-SC-s
6.073253,-10.426224,5.413029,-8.557026,-4.243789,-0.788166,6.05482,10.018513,-0.609647,-3.649613,6.063498,9.50377,-8.162087,-2.548753,-5.693445,3.995704,-10.059335,11.593919,2.212872,-19.912986,4.708346,8.517635,12.27216,0.657099,-4.071771,-1.695158,-11.573283,6.428359,8.769304,-13.261603,7.032026,4.152696,c-SC-s
5.873431,-10.403953,4.907018,-7.845773,-3.793177,-1.110861,6.621074,9.702924,-1.193224,-3.476186,5.581608,9.569548,-7.887548,-2.801604,-5.757143,3.317634,-9.917002,11.331139,2.9527,-19.280599,4.695652,8.475046,12.151008,1.505996,-4.224988,-1.877356,-11.481692,6.415459,9.162698,-12.626103,6.976993,4.01202,c-SC-s
5.737714,-9.889414,9.314794,-12.627802,-8.33055,3.765473,1.268739,13.637917,3.675389,-4.26112,10.253509,9.373788,-8.685802,-1.737664,-4.637512,8.409377,-8.473345,10.113339,-2.788815,-22.815384,4.355405,7.787884,11.390567,-4.760654,-4.557748,-1.238219,-11.59925,6.613647,3.314,-16.627047,6.962545,4.281372,c-SC-s
5.702647,-9.191808,5.377955,-8.244008,-4.352945,-0.505648,5.352714,9.715376,0.436269,-3.457852,5.85375,8.867361,-8.112614,-2.625205,-5.355468,4.392587,-8.683167,10.406523,1.689998,-18.945106,4.601209,7.511421,11.204418,-0.24243,-3.838959,-1.611781,-11.121341,6.114995,7.22164,-12.808938,6.883359,3.330815,c-SC-s
5.485162,-9.027061,4.672789,-7.363239,-3.747036,-1.221091,5.999086,8.790199,-0.708785,-3.471707,5.293333,8.812475,-7.35531,-2.866835,-5.261312,3.130737,-8.75101,9.808614,2.697631,-17.881206,4.387595,7.778803,11.326343,1.077956,-3.811298,-1.683188,-10.839373,5.62617,8.297022,-11.793685,6.914667,3.290848,c-SC-s
5.569855,-8.665646,5.517529,-8.196901,-4.723309,0.483145,4.059428,9.560997,0.87357,-3.794454,6.159462,8.242665,-7.750361,-2.911667,-4.501604,4.346741,-7.518285,9.547528,0.844633,-18.313448,4.517654,7.451012,10.860762,-1.08381,-3.643071,-1.246961,-10.579309,5.427173,6.550194,-12.213906,6.675577,3.004085,c-SC-s
5.071855,-8.18814,4.538339,-7.186736,-3.713687,-0.363081,5.144581,8.393257,0.079356,-3.67979,5.451768,8.168667,-7.555793,-2.620671,-4.45437,3.362082,-7.160979,9.081316,1.241324,-16.875962,4.579005,7.225764,10.440891,-0.000249,-3.754248,-1.192366,-10.623026,5.207998,7.051714,-10.915195,6.91134,2.645245,c-SC-s
5.394195,-8.348442,4.27423,-6.779857,-3.509791,-0.820545,5.526548,8.4586,-0.356511,-3.425763,5.004496,8.249725,-7.532216,-3.105319,-5.004634,3.011567,-7.403918,9.210355,2.122602,-17.112059,4.554048,7.337433,10.775346,0.656089,-3.759986,-1.394729,-10.72458,5.349363,7.891121,-10.930524,7.009061,2.374765,c-SC-s
5.094552,-7.083256,4.741905,-7.190437,-3.987371,0.060244,4.152256,8.785873,1.202972,-3.731,5.589486,7.839607,-7.229551,-3.695521,-4.076266,3.621985,-6.139524,7.948277,1.005483,-16.380399,4.08681,6.895724,10.31085,-1.064302,-3.197494,-1.173381,-9.932923,4.54183,6.240234,-10.373481,7.0961,2.471444,c-SC-s
5.211019,-6.974011,4.46081,-6.508543,-3.370218,-0.336787,4.311106,8.540661,0.499579,-3.48472,5.136359,7.667468,-7.166144,-3.845307,-4.104836,3.125758,-5.927888,7.627863,1.366178,-16.252792,4.219461,6.911033,10.130968,-0.76353,-3.450275,-1.099178,-9.984791,4.765861,6.67479,-9.968659,7.404564,2.085566,c-SC-s
5.105975,-7.079811,4.100907,-6.363295,-3.319191,-0.644912,4.92509,8.149157,0.240473,-3.605013,4.71021,7.608241,-7.161459,-3.746558,-4.360767,2.812601,-6.082006,7.874357,2.048396,-15.75516,4.381986,6.777361,10.112418,0.043637,-3.480728,-1.311817,-10.174402,4.735309,7.108543,-9.889265,7.07758,1.973047,c-SC-s
7.215396,-12.948549,4.625416,-9.802857,-4.09294,-1.481423,7.200043,10.959868,-2.244398,-2.823792,6.248496,9.383233,-6.815864,-4.470134,-4.968197,4.116771,-13.233999,14.386144,2.864085,-23.35118,4.036316,10.593872,14.902354,1.983983,-4.839835,-1.280756,-11.474173,8.508138,10.501303,-15.688637,6.394241,5.791394,c-SC-s
7.290053,-12.982154,4.892339,-10.015975,-4.198673,-1.909141,7.566958,11.57677,-2.270907,-2.222573,6.320662,9.355773,-6.850126,-4.789417,-5.921741,4.313267,-13.898625,14.635822,3.40573,-24.289387,4.142239,10.711672,15.031111,1.977089,-4.655233,-1.214814,-11.471227,8.850334,10.889674,-16.188864,6.321513,6.008571,c-SC-s
7.265719,-12.583967,5.414393,-10.272606,-4.968336,-1.594879,6.974165,11.049126,-1.644208,-3.007114,6.487791,9.406065,-7.163213,-4.101687,-5.363205,4.741079,-13.233604,13.929331,2.770029,-23.455772,4.101285,10.108598,14.59395,1.425869,-4.631081,-1.425997,-11.629187,8.352235,9.981934,-16.553641,6.251817,5.700938,c-SC-s
6.679829,-11.190737,4.026313,-9.172177,-4.331695,-1.500224,6.966807,10.666968,-1.279615,-2.352175,6.39063,8.239863,-6.466962,-4.647603,-4.840088,3.632005,-11.359098,12.774827,2.403659,-21.982983,4.204713,9.858249,13.928721,1.924832,-4.644009,-1.11843,-10.585782,7.700227,9.31562,-14.397626,5.907003,5.00023,c-SC-s
6.174228,-10.971761,4.102513,-8.944643,-4.470307,-1.280988,6.616296,10.486786,-1.147844,-2.401348,6.26569,8.361049,-6.163908,-4.37662,-4.708814,3.40696,-11.036538,12.249914,2.294787,-21.412381,4.149935,9.44276,13.387222,1.854905,-4.686559,-1.223169,-10.816309,7.613422,8.911845,-14.017543,5.768852,4.755086,c-SC-s
6.52192,-10.966128,6.987737,-12.206448,-7.373798,1.543316,3.737589,13.340782,1.620015,-2.661648,9.147847,8.329112,-6.45534,-3.922842,-4.756123,6.5429,-11.261739,12.591024,-0.559716,-24.539952,4.247002,9.605204,13.648789,-1.028672,-4.296944,-1.287581,-10.878391,7.535493,6.186714,-17.30626,5.90655,4.852242,c-SC-s
6.56467,-10.396065,4.045658,-9.235,-4.535153,-1.062646,6.557437,10.467649,-0.722489,-2.627992,6.509428,8.412477,-6.437011,-4.365132,-4.185516,3.664756,-10.457764,11.929827,1.957699,-21.35863,4.327726,9.408696,13.643951,1.6439,-4.451,-1.100616,-10.656661,7.343521,8.740718,-13.975861,5.92846,4.586469,c-SC-s
6.154214,-9.970507,3.964399,-8.810795,-4.674102,-0.767948,5.803247,10.405377,-0.24138,-2.418234,6.597917,8.282035,-6.265935,-4.342546,-4.464255,3.39312,-9.651204,11.186883,1.278269,-20.621738,4.294923,9.102973,12.919362,1.167298,-4.532006,-0.970844,-10.510703,6.911016,8.305447,-13.310682,5.900893,4.033084,c-SC-s
6.13649,-9.712688,6.898272,-11.736638,-7.430642,1.828361,3.350521,12.949953,2.292794,-2.46719,9.246482,8.347475,-6.514234,-3.971835,-4.566084,6.289321,-9.780053,11.10552,-1.266477,-23.440003,4.164254,8.854161,12.958465,-1.793908,-4.125154,-1.053451,-10.513287,6.921783,5.391029,-16.236461,6.032665,4.07259,c-SC-s
6.54488,-9.601934,3.759136,-9.028737,-4.829017,-1.157265,6.307559,9.701502,0.127718,-2.476834,6.273708,8.180478,-6.883551,-4.502903,-4.100187,3.973607,-9.414933,11.404938,1.845214,-20.340805,4.100097,8.926912,13.045358,0.547127,-4.104801,-1.040673,-10.388571,6.684008,8.430603,-13.554993,6.128295,4.253581,c-SC-s
6.414577,-9.443477,3.90715,-8.912543,-4.930317,-0.899366,6.153869,10.223323,0.155181,-2.360546,6.353341,8.037526,-6.401339,-4.574907,-4.308613,3.612944,-9.298168,10.975817,1.625109,-20.408394,4.259354,8.868923,12.978073,0.71374,-4.069431,-1.024969,-10.513444,6.848733,8.017443,-13.39627,6.088327,4.053844,c-SC-s
6.236162,-9.472809,4.791244,-9.779097,-5.825557,-0.139366,5.331504,10.71209,0.956005,-2.414119,7.067006,8.348866,-6.724081,-4.298436,-4.108334,4.639449,-9.291517,11.076337,0.702087,-21.178161,4.063241,8.710037,12.636461,-0.131579,-4.080748,-1.093411,-10.598648,6.803213,7.157532,-14.212648,6.01719,4.037154,c-SC-s
6.276076,-8.923635,3.807616,-8.933021,-5.167255,-1.015359,6.137723,9.522685,0.956567,-2.647388,6.084843,8.941846,-7.355507,-4.12989,-4.244011,4.082889,-8.374417,11.097835,1.467742,-20.020673,4.430326,8.574819,12.621854,0.317365,-4.008161,-1.067298,-11.01011,6.212657,7.736875,-13.132257,6.42161,3.617568,c-SC-s
6.462377,-9.143359,3.95788,-9.02996,-5.137304,-0.409149,5.840359,9.735087,0.868814,-3.12838,6.259117,8.823751,-7.241564,-3.891312,-3.764112,4.124061,-7.881209,11.225421,1.037183,-19.826354,4.642312,8.93207,12.411592,0.637331,-4.253553,-1.073336,-10.690517,6.492915,7.565248,-13.262879,6.375811,3.755457,c-SC-s
5.998215,-8.2534,4.008376,-8.386855,-4.985055,-0.1714,4.821293,9.363262,1.0628,-2.723373,5.838651,8.023615,-6.604055,-4.200949,-3.804406,3.682399,-7.463959,10.217759,0.869626,-18.958723,4.143961,8.26172,11.643024,0.136593,-3.572493,-1.068306,-10.123925,5.937184,6.827346,-12.360303,6.063167,2.904441,c-SC-s
6.913533,-14.106563,4.707506,-8.994018,-3.776262,-1.23472,8.121505,12.511088,-1.129384,-1.245824,7.154026,8.991403,-7.333945,-4.601314,-7.640487,5.669657,-14.470879,15.859496,3.038736,-24.329868,5.567993,10.5082,15.184552,0.871757,-4.734318,-1.00814,-12.57177,7.081036,11.670337,-16.790216,6.902823,4.682447,c-SC-s
7.213578,-14.541374,4.830866,-9.04466,-3.259893,-0.293913,8.542357,13.65742,-1.638693,-1.562407,7.011548,9.857138,-7.744301,-5.057644,-7.151175,5.992056,-14.078649,17.126856,3.046218,-25.784907,5.811133,10.875128,15.691738,0.639747,-4.679433,-1.116272,-12.544111,7.676191,11.4404,-16.241524,7.412819,5.050012,c-SC-s
7.564794,-15.416078,5.053558,-8.902157,-3.389921,-0.485987,8.487967,13.942053,-1.428185,-1.623711,7.260509,10.537733,-8.070854,-5.38974,-7.416477,6.648593,-14.442581,17.64472,3.59938,-26.393889,5.931427,10.810791,15.816643,0.410153,-4.709129,-1.395434,-12.965983,7.784479,11.782866,-17.147031,7.879584,5.09493,c-SC-s
6.511285,-12.530459,4.028281,-8.504234,-3.819214,-0.316415,8.032739,12.058501,-0.35171,-1.750471,6.618852,8.735363,-7.575361,-4.444612,-6.071294,4.94221,-11.916399,15.041451,2.857776,-22.905755,5.776772,9.641842,14.284935,0.654395,-4.536672,-0.960746,-12.208407,6.846951,9.964944,-14.636531,6.599605,4.123545,c-SC-s
6.508219,-12.458565,4.112102,-8.62037,-3.545906,-0.35673,8.017826,11.979847,-0.843878,-1.841127,6.714692,8.588242,-7.358862,-4.250087,-6.129572,4.734573,-11.948563,14.77563,2.858918,-22.783528,5.541697,9.76373,14.32511,0.866535,-4.455744,-0.882121,-11.977817,6.942243,10.304388,-14.310432,6.702443,4.189737,c-SC-s
7.053817,-12.928552,4.482528,-9.028741,-3.904917,-0.767915,8.712041,12.518993,-1.299255,-1.451821,6.810708,9.017609,-7.790274,-4.722012,-7.000324,5.273326,-12.731297,15.186876,3.738387,-23.964161,5.967601,9.663518,14.741779,1.157282,-4.44275,-1.388585,-12.154783,7.721682,10.866715,-15.751204,6.608922,4.399735,c-SC-s
6.067802,-10.862352,3.67793,-8.101546,-3.993416,-0.368967,7.743511,11.110475,-0.027231,-1.373461,6.204864,8.340076,-8.297602,-2.71253,-5.652536,4.343653,-10.306293,13.365251,2.396209,-21.125562,5.468571,8.845315,13.232312,0.342373,-4.05501,-0.806988,-11.736116,5.487478,9.555075,-13.298504,6.21177,4.536937,c-SC-s
6.232388,-10.526754,3.763272,-8.217414,-3.874856,-0.592105,8.198843,11.503762,-0.226791,-1.50716,5.964996,8.116553,-7.842023,-4.030453,-6.596994,4.484735,-10.623511,13.372189,2.767223,-21.728934,5.52001,8.891485,13.208374,0.167172,-3.990039,-0.9202,-11.81183,7.122427,9.129463,-13.34108,6.161549,3.706681,c-SC-s
6.549125,-10.881427,4.107628,-8.700762,-4.207896,-0.703285,8.36526,11.708239,-0.673421,-1.461115,6.171015,8.516179,-7.984552,-4.40693,-6.858822,4.553761,-11.146435,13.2048,3.133469,-22.325499,5.413764,8.896135,13.795882,0.604991,-4.07524,-1.243082,-11.736617,7.373969,9.789657,-14.134747,6.291917,3.869784,c-SC-s
4.392199,-8.436347,2.719978,-6.89753,-3.953586,0.107124,6.247798,9.496362,0.05814,-1.968708,5.592191,7.394471,-5.823359,-3.301173,-4.423386,2.243664,-7.073597,9.901528,1.190477,-18.01235,4.838124,8.239781,11.123327,1.393213,-3.597833,-1.049034,-10.765598,5.726901,6.271524,-10.157794,5.575392,2.657073,c-SC-s
4.399525,-8.382163,2.619848,-7.04729,-3.95776,0.338091,6.455551,9.184095,0.075874,-1.941542,5.631112,7.166296,-6.217489,-2.773282,-4.069582,2.702029,-7.534412,10.431893,1.203406,-17.789388,5.003976,8.075346,11.216931,1.209704,-3.680722,-0.875214,-10.970522,5.288994,6.501616,-10.365494,5.619826,2.466245,c-SC-s
5.283107,-9.555641,3.228376,-7.881207,-4.254449,-0.363587,7.581845,10.718337,0.231972,-1.880489,5.852839,8.139851,-7.289447,-3.502463,-5.299935,3.731222,-9.070012,12.297216,1.940482,-20.568044,5.444175,8.547181,12.650882,0.745786,-3.661266,-1.074779,-11.445151,6.203409,7.478176,-12.141444,5.95388,3.375012,c-SC-s
4.140797,-7.456851,2.396204,-6.535698,-3.901325,1.107044,5.96975,9.032983,0.641966,-1.339788,5.127199,7.116999,-6.003965,-3.744308,-3.800197,2.3969,-5.691697,9.481636,0.876385,-16.907388,4.753728,7.661528,10.284509,0.997093,-3.427399,-0.786633,-10.567422,5.302124,5.759453,-8.711039,5.64655,1.639471,c-SC-s
4.40671,-7.695976,2.701637,-6.863771,-4.037093,0.978513,6.167353,9.281951,0.581714,-1.575007,5.138082,7.262796,-6.158277,-3.913924,-3.838122,2.847497,-6.262056,9.918651,1.249051,-17.601211,4.483774,7.594857,10.598821,0.80028,-3.588156,-0.945689,-10.728598,5.678083,5.987717,-9.258539,5.68302,1.974967,c-SC-s
5.216798,-8.584056,3.139548,-7.596132,-4.243429,0.156622,7.352784,10.260911,0.762232,-1.459972,5.448952,7.643466,-7.29373,-4.147948,-4.586881,3.679158,-7.690681,11.459789,1.897716,-19.75936,4.991272,8.070584,11.859234,0.265581,-3.525084,-0.707021,-11.042191,6.02408,6.796825,-10.916978,5.709503,2.784351,c-SC-s
6.085141,-10.346617,3.799344,-8.025118,-1.724627,-1.049505,7.613716,10.775249,-2.238986,-2.003101,5.614075,7.812034,-8.041557,-2.824757,-6.246657,2.797098,-8.913372,12.212205,-0.002319,-17.950292,5.875936,9.615989,13.772889,1.007061,-4.550487,-0.284784,-11.075242,8.055422,7.837355,-10.359219,7.384174,3.895976,c-SC-s
6.061797,-10.392196,3.668068,-7.908589,-1.76513,-1.196877,7.718502,10.262068,-2.219027,-2.578069,5.724049,8.108191,-8.377201,-1.858941,-5.855227,2.801731,-8.76496,12.395917,-0.470709,-17.79875,6.089726,9.699635,13.781073,0.91723,-4.428721,-0.061443,-11.261086,7.41638,7.661633,-10.370587,7.444295,3.746551,c-SC-s
5.842611,-10.184348,3.558211,-7.754734,-1.72851,-1.09202,7.431515,10.426942,-2.393987,-2.660634,5.841852,8.003027,-7.989335,-1.75138,-6.001329,2.240903,-8.11141,11.77952,-0.653688,-17.445886,6.079453,9.575321,13.649882,1.126347,-4.440696,-0.120123,-11.196276,7.465565,7.325524,-9.992192,7.599399,3.557605,c-SC-s
6.182413,-10.089208,4.018422,-8.202965,-1.144802,-0.913629,7.808094,10.985096,-1.718943,-1.812837,5.251386,8.459556,-8.43388,-2.791138,-5.64213,3.645764,-8.120036,11.548897,-0.446213,-17.356533,6.299034,9.273771,14.334872,0.271376,-4.224377,0.406457,-10.628605,7.855204,7.291697,-9.65173,7.953551,3.056966,c-SC-s
5.709221,-9.985259,3.773356,-7.676695,-0.82447,-1.086775,7.080009,10.594714,-1.471592,-2.01827,5.148408,8.33661,-8.274116,-2.361488,-5.481688,3.056297,-7.55678,11.332029,-1.104506,-16.624974,6.186981,9.144958,13.776117,0.402388,-4.362218,0.636288,-10.33037,7.190744,7.004228,-8.892759,8.092739,2.479902,c-SC-s
5.715134,-9.792286,3.68618,-7.836473,-0.904169,-0.945625,7.003383,10.565491,-1.620309,-2.130296,5.409761,8.091443,-8.145707,-1.916043,-5.303084,2.897572,-7.349365,11.11677,-1.455628,-16.216319,6.251397,9.177732,13.83168,0.615964,-4.430014,0.778214,-10.300804,6.995512,6.912781,-8.725538,8.128154,2.46423,c-SC-s
5.805102,-9.016123,3.976757,-7.796726,-0.894019,-1.098662,6.956254,10.12214,-1.079819,-1.559762,4.886386,7.737092,-8.273097,-2.938764,-4.864744,3.681661,-7.1127,10.390266,-0.595935,-15.851372,5.565384,8.582229,13.434512,-0.143663,-3.93253,0.738216,-9.670606,7.059332,6.751454,-8.58721,7.84141,2.147178,c-SC-s
5.80776,-8.880455,3.596604,-7.653581,-0.804309,-1.238094,6.714515,10.09743,-1.111509,-1.73322,4.934138,7.655091,-8.394227,-2.530809,-5.008923,3.186967,-6.949055,10.198992,-0.806064,-15.52013,5.542833,8.565279,13.176464,0.038126,-4.052658,0.754022,-9.724684,6.834368,7.123416,-8.231819,7.943869,2.233968,c-SC-s
5.371552,-8.583155,3.165377,-7.190794,-0.672353,-0.937445,5.928858,9.593587,-1.195993,-1.792094,5.002488,7.53262,-7.861612,-2.035104,-4.446252,2.923173,-6.24193,9.410745,-1.44982,-14.615499,5.529579,8.311422,12.604792,0.370648,-3.986145,0.89135,-9.122552,6.130071,6.509457,-7.598027,7.875205,1.458033,c-SC-s
6.151896,-9.135645,4.149261,-7.998493,-0.129275,-1.418432,6.569068,10.164474,-0.880994,-1.321754,3.952833,7.916731,-8.962403,-3.764075,-4.607132,3.992076,-6.305115,9.823065,-1.678317,-15.217455,5.67887,8.394355,13.754002,-0.526058,-3.894024,1.621489,-8.485682,7.296614,6.502818,-7.966753,8.467795,1.3292,c-SC-s
5.778352,-8.765599,3.835214,-7.602645,-0.220746,-1.35261,6.082864,9.684378,-0.85965,-1.573587,4.293525,7.731092,-8.518408,-3.23638,-4.148239,3.598918,-6.025682,9.34947,-1.736163,-14.574672,5.388668,8.170496,13.173881,-0.290297,-3.76441,1.343846,-8.463135,6.569565,6.306934,-7.409713,8.28671,1.177058,c-SC-s
4.906928,-8.595442,3.542607,-7.001935,-0.518647,-0.60305,5.52921,8.836135,-0.961491,-2.123719,4.33785,7.115554,-7.655774,-2.547587,-3.690623,2.745165,-5.282353,8.764361,-2.12718,-13.585484,5.467509,8.024616,12.333774,0.073581,-3.846603,1.095754,-8.670589,5.837484,5.770112,-6.784918,7.708331,0.927664,c-SC-s
5.051145,-7.321344,3.699931,-6.557345,-0.478373,-0.855103,5.270887,8.819591,0.099059,-1.622894,3.889786,6.925602,-7.546043,-3.88632,-3.308771,3.483436,-4.935105,7.968153,-1.177989,-13.103491,4.83269,7.10963,11.71882,-1.157446,-3.081019,1.055091,-8.206753,5.467657,5.460418,-6.681743,7.975836,0.796103,c-SC-s
5.094807,-7.279633,3.640002,-6.537203,-0.561155,-0.567312,4.944532,8.641014,0.003985,-2.004269,3.998133,6.847062,-7.387514,-3.743719,-3.193457,3.165278,-4.636551,7.618251,-1.321537,-12.963915,4.786048,7.224507,11.564309,-1.057065,-3.165009,0.734057,-8.14985,5.386862,5.295124,-6.672743,7.809545,0.676021,c-SC-s
4.624515,-7.206178,3.500095,-6.444939,-0.509408,-0.767725,4.208603,8.322909,-0.37516,-1.957718,4.168958,6.622094,-7.234336,-3.277712,-2.966017,2.66612,-4.211844,7.207957,-2.152426,-12.398785,4.332942,7.161753,11.175618,-0.671156,-3.637082,1.033044,-8.132178,5.292266,5.010393,-5.933457,7.802988,0.126717,c-SC-s
6.472565,-12.00332,5.910603,-3.8718,-5.325495,-3.165132,12.997366,13.210545,4.635948,-2.53301,6.68605,11.628364,-8.880606,-3.659725,-11.129796,2.846478,-6.68591,16.827727,6.110774,-18.474224,14.127646,5.074545,12.449488,2.345464,-4.074443,-2.557044,-20.182791,7.243537,9.519997,-15.459232,8.561666,0.206622,c-SC-s
