@relation winequality-white-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.RandomProjection-N9-R10-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute quality {3,4,5,6,7,8,9}

@data
-4.208883,173.620773,0.710141,109.638816,-170.134155,-159.838845,51.268704,-10.149818,-137.93533,5
14.427983,245.500881,1.524205,171.299825,-245.982392,-235.267925,23.382686,-11.189048,-219.724501,5
14.427983,245.500881,1.524205,171.299825,-245.982392,-235.267925,23.382686,-11.189048,-219.724501,5
4.988306,260.327236,1.489564,180.306489,-266.652686,-252.477582,56.291651,-10.2191,-218.917366,5
0.121244,232.943513,1.281718,204.381995,-234.537,-222.9669,10.045895,-10.23642,-237.221679,5
10.513548,261.8168,1.264397,176.149567,-262.100856,-250.811349,43.994091,-10.634792,-220.756804,5
12.540048,291.192382,1.229756,134.926758,-294.420924,-282.109507,114.834969,-9.838049,-180.122892,6
-0.710141,279.258552,1.316359,178.920848,-274.801985,-264.801124,73.265749,-12.072394,-216.172065,5
10.513548,261.8168,1.264397,176.149567,-262.100856,-250.811349,43.994091,-10.634792,-220.756804,5
-12.089715,162.449045,1.576166,115.527789,-158.3233,-146.812091,35.507042,-15.952188,-147.896354,6
9.734126,420.33409,1.36832,342.772855,-420.633735,-409.988551,40.010374,-9.56092,-383.931578,5
-7.032126,231.956244,1.03923,158.482649,-231.738006,-221.331844,68.416007,-9.838049,-182.876852,5
-0.710141,279.258552,1.316359,178.920848,-274.801985,-264.801124,73.265749,-12.072394,-216.172065,5
0.121244,232.943513,1.281718,204.381995,-234.537,-222.9669,10.045895,-10.23642,-237.221679,5
15.571137,411.396708,1.957217,309.690684,-419.10953,-404.982924,57.677292,-10.357664,-358.297226,5
5.144191,253.502956,1.402961,146.877908,-257.59406,-243.88661,76.03703,-12.366843,-189.022169,6
12.540048,291.192382,1.229756,134.926758,-294.420924,-282.109507,114.834969,-9.838049,-180.122892,6
7.343895,330.68314,1.489564,201.437509,-334.895488,-321.828896,96.994845,-11.050484,-243.114115,6
20.039828,248.722496,1.073872,133.194707,-249.761726,-238.728563,57.850497,-9.526279,-184.705898,5
20.039828,248.722496,1.073872,133.194707,-249.761726,-238.728563,57.850497,-9.526279,-184.705898,5
20.039828,248.722496,1.073872,133.194707,-249.761726,-238.728563,57.850497,-9.526279,-184.705898,5
-7.690306,174.20967,1.333679,123.148812,-170.607005,-160.595751,41.222809,-11.292971,-151.000189,5
7.343895,330.68314,1.489564,201.437509,-334.895488,-321.828896,96.994845,-11.050484,-243.114115,6
20.039828,248.722496,1.073872,133.194707,-249.761726,-238.728563,57.850497,-9.526279,-184.705898,5
-12.869138,131.705143,1.108513,82.792029,-129.030857,-117.491934,42.60845,-14.826355,-111.502503,4
-11.171728,213.579185,1.524205,155.538163,-215.363197,-202.268893,56.291651,-13.146266,-183.233655,5
-9.682164,233.878821,1.281718,181.69213,-228.698257,-217.963006,36.892682,-14.843675,-214.789889,6
-10.045895,220.836478,1.299038,184.463411,-224.485909,-211.090228,35.507042,-12.297561,-211.339643,4
8.1926,275.829091,1.125833,166.796493,-277.91448,-266.434448,74.65139,-10.305702,-207.160205,5
-6.928203,202.113009,1.489564,117.95266,-201.584733,-188.17866,67.203571,-15.605778,-154.715438,7
10.426946,310.712594,1.229756,175.629952,-310.936029,-299.282791,92.318308,-11.275651,-221.492925,5
8.1926,275.829091,1.125833,166.796493,-277.91448,-266.434448,74.65139,-10.305702,-207.160205,5
-6.928203,202.113009,1.489564,117.95266,-201.584733,-188.17866,67.203571,-15.605778,-154.715438,7
9.19719,294.968253,1.177795,188.53373,-292.252397,-281.922446,62.094021,-11.951151,-233.813003,5
10.669433,311.959671,1.437602,240.755062,-312.053202,-300.729054,30.310889,-10.374984,-284.981248,5
-8.227241,601.887656,1.870615,505.412426,-610.821574,-595.361288,100.285742,-11.085125,-531.857377,5
-4.711178,264.53612,0.952628,186.022257,-262.918384,-252.106923,68.069597,-9.993933,-214.039911,6
-12.366843,213.336698,1.922576,170.78021,-210.225935,-198.763222,35.333836,-14.601188,-200.803578,5
-9.768767,262.14589,1.073872,209.751353,-261.054698,-248.878381,45.206526,-13.250189,-239.092293,5
18.307777,283.831166,1.212436,159.521879,-285.310337,-273.379971,67.896392,-10.790677,-212.200473,6
18.307777,283.831166,1.212436,159.521879,-285.310337,-273.379971,67.896392,-10.790677,-212.200473,6
-11.847228,292.006446,1.645448,238.849806,-294.448637,-280.2285,48.843833,-15.432573,-269.818875,6
-1.056551,216.939364,1.454923,126.439709,-215.53467,-204.002676,65.471521,-13.076984,-164.179364,6
0.484974,398.85666,1.402961,304.667737,-399.906283,-387.795784,71.187288,-11.639381,-341.449568,5
-3.342858,239.456024,1.524205,164.718032,-241.589911,-228.419396,57.157677,-13.250189,-200.557627,6
0.484974,398.85666,1.402961,304.667737,-399.906283,-387.795784,71.187288,-11.639381,-341.449568,5
2.580756,190.820037,1.091192,128.691375,-185.537283,-176.357413,27.366403,-12.349522,-168.286056,5
11.674022,190.785396,1.784012,138.217654,-192.957388,-181.390753,10.2191,-10.652112,-183.448429,5
15.415252,211.604647,1.472243,122.455992,-215.283523,-202.261965,40.529989,-10.963882,-172.501868,5
15.415252,211.604647,1.472243,122.455992,-215.283523,-202.261965,40.529989,-10.963882,-172.501868,5
12.193638,318.004528,1.69741,176.322772,-322.045403,-309.668168,100.978562,-10.2191,-221.309328,5
-9.664844,168.701749,1.835974,118.29907,-164.79251,-153.974121,37.758708,-14.029612,-150.243283,7
6.079498,260.10207,1.385641,140.902333,-264.704129,-250.875435,87.555168,-12.176317,-183.60951,6
5.871652,296.353893,1.264397,183.597386,-297.628683,-285.535504,80.020747,-11.25833,-224.93451,6
0.788083,191.980512,1.212436,125.054068,-193.719491,-181.763144,45.726141,-10.669433,-160.212968,6
14.185496,258.595186,1.281718,184.290206,-256.620648,-245.518202,18.706149,-12.990381,-236.407615,5
11.674022,190.785396,1.784012,138.217654,-192.957388,-181.390753,10.2191,-10.652112,-183.448429,5
-6.166101,185.745129,1.385641,108.945996,-182.59626,-171.123156,56.638061,-14.826355,-144.976117,6
-10.600151,191.183768,1.333679,109.119201,-188.144019,-176.314112,69.282032,-15.623098,-142.054147,6
15.415252,211.604647,1.472243,122.455992,-215.283523,-202.261965,40.529989,-10.963882,-172.501868,5
-9.370395,143.413807,1.281718,102.017793,-143.098574,-131.344877,34.467811,-12.817176,-130.558526,6
-9.249151,168.130172,1.454923,114.488558,-169.837974,-157.398385,49.536653,-12.176317,-142.281046,6
3.464102,329.99032,1.801333,250.108137,-339.998109,-322.37276,60.968188,-12.26292,-290.617341,4
1.939897,323.910822,1.36832,241.188075,-326.378994,-313.059523,55.512228,-13.146266,-281.501558,5
-8.816139,143.500409,1.091192,109.812021,-144.698989,-131.216705,23.036276,-14.982239,-142.551246,4
-7.465139,170.624325,1.03923,97.51446,-173.549759,-158.969355,60.275368,-15.571137,-132.604078,6
-10.167138,193.504716,1.610807,134.580348,-194.131719,-181.636704,55.598831,-12.26292,-162.660355,6
-12.522727,121.589967,1.229756,92.145103,-115.872467,-105.293101,18.186533,-15.415252,-123.060478,4
3.671948,229.44477,1.489564,147.743934,-224.439144,-214.272005,43.820885,-13.042343,-190.941281,6
-8.798818,152.126022,1.281718,79.674337,-148.073024,-136.243117,55.079216,-15.882906,-115.060135,7
-6.876242,203.117598,1.160474,162.119956,-215.784086,-198.487826,45.899346,-11.483497,-188.816055,6
-7.465139,170.624325,1.03923,97.51446,-173.549759,-158.969355,60.275368,-15.571137,-132.604078,6
17.493713,235.836038,1.091192,97.341255,-239.18236,-224.834051,77.249466,-14.964919,-156.061242,5
-7.586383,290.257074,1.351,251.493777,-292.060139,-280.105525,34.987426,-10.773356,-277.701438,5
-7.586383,290.257074,1.351,251.493777,-292.060139,-280.105525,34.987426,-10.773356,-277.701438,5
11.656702,405.022761,1.36832,290.46492,-408.845397,-396.402344,74.65139,-10.323023,-334.921469,7
11.656702,405.022761,1.36832,290.46492,-408.845397,-396.402344,74.65139,-10.323023,-334.921469,7
11.656702,405.022761,1.36832,290.46492,-408.845397,-396.402344,74.65139,-10.323023,-334.921469,7
11.656702,405.022761,1.36832,290.46492,-408.845397,-396.402344,74.65139,-10.323023,-334.921469,7
11.656702,405.022761,1.36832,290.46492,-408.845397,-396.402344,74.65139,-10.323023,-334.921469,7
3.498743,212.228185,0.866025,170.087389,-214.303182,-202.168434,17.493713,-10.340343,-206.249146,5
18.08261,290.551523,1.939897,178.834246,-294.396676,-281.856628,58.62992,-10.478907,-230.639886,5
11.656702,405.022761,1.36832,290.46492,-408.845397,-396.402344,74.65139,-10.323023,-334.921469,7
11.656702,375.577897,1.36832,261.020057,-379.400533,-366.95748,74.65139,-10.323023,-305.476605,7
3.498743,212.228185,0.866025,170.087389,-214.303182,-202.168434,17.493713,-10.340343,-206.249146,5
-0.433013,229.063719,1.177795,169.048159,-228.111091,-217.753428,40.876399,-9.959292,-200.865932,7
18.08261,290.551523,1.939897,178.834246,-294.396676,-281.856628,58.62992,-10.478907,-230.639886,5
-10.998523,194.543947,1.489564,124.188043,-196.315835,-183.2631,68.242802,-13.128945,-152.009975,6
6.80696,261.366467,1.541525,185.156231,-265.899244,-252.347678,46.592167,-10.56551,-226.321883,6
-7.014806,209.075853,1.125833,138.910475,-209.761745,-197.027708,58.196907,-13.665881,-171.05041,6
7.257293,264.380235,1.281718,169.914184,-263.772285,-252.396176,56.638061,-11.708663,-213.023197,5
0.658179,255.33893,1.229756,166.969698,-254.64611,-243.768831,65.298315,-10.877279,-201.697317,5
5.334716,200.900573,1.229756,121.589967,-199.391957,-188.292975,44.340501,-11.795266,-163.070851,6
9.110587,171.80212,1.299038,100.978562,-175.177887,-162.589341,34.294606,-10.929241,-144.208818,7
-9.768767,138.702629,2.320948,101.844587,-137.651274,-127.872115,33.428581,-11.119766,-126.929879,5
-8.52169,247.354176,1.03923,212.349429,-248.660142,-236.954943,31.869735,-11.067805,-237.67894,5
5.906293,166.883095,1.402961,97.687666,-166.325375,-155.66287,36.026657,-10.478907,-137.469408,6
9.664844,225.547656,1.489564,133.021502,-228.166517,-216.27772,53.52037,-11.223689,-176.655326,6
-12.020433,205.092136,1.610807,135.792783,-202.885503,-190.134145,58.889727,-16.263957,-169.301038,6
6.876242,257.365429,1.160474,173.724696,-266.411931,-250.813081,56.291651,-11.448856,-215.299112,5
-2.875204,273.785271,1.593487,202.82315,-277.876375,-264.619258,58.889727,-11.137087,-235.042759,6
9.664844,225.547656,1.489564,133.021502,-228.166517,-216.27772,53.52037,-11.223689,-176.655326,6
5.906293,166.883095,1.402961,97.687666,-166.325375,-155.66287,36.026657,-10.478907,-137.469408,6
-8.52169,247.354176,1.03923,212.349429,-248.660142,-236.954943,31.869735,-11.067805,-237.67894,5
-13.059663,136.485604,1.108513,86.429335,-134.585544,-122.658642,44.860116,-14.895637,-114.944088,6
-13.371432,187.910192,1.143154,128.17176,-187.016454,-174.687716,55.945241,-14.912957,-156.411116,6
2.996448,333.870114,1.229756,217.891992,-335.773638,-323.531502,89.893437,-11.327612,-255.631647,5
8.435087,410.738529,1.628128,247.16365,-410.72294,-399.755594,125.227273,-10.842638,-290.05096,6
2.528794,282.237679,1.316359,205.594431,-282.499219,-271.635796,52.134729,-10.132497,-240.843397,5
-8.244562,267.653811,1.628128,210.790583,-264.447785,-254.214829,46.245757,-12.245599,-239.766061,6
2.996448,333.870114,1.229756,217.891992,-335.773638,-323.531502,89.893437,-11.327612,-255.631647,5
-8.1926,298.449675,1.610807,261.366467,-302.003843,-288.937252,34.121401,-11.58742,-288.978821,5
-8.209921,312.669812,1.541525,266.735824,-315.59871,-302.743429,42.60845,-11.570099,-294.259844,5
5.386678,318.281656,1.628128,230.362757,-320.955943,-307.726539,56.638061,-12.020433,-272.614405,5
11.362253,239.369422,1.212436,173.638093,-243.41376,-228.275636,15.848265,-15.761662,-228.06779,6
-7.378536,252.61961,1.524205,169.914184,-249.960912,-238.702582,67.030366,-14.116214,-203.126258,7
-10.825318,234.675564,1.36832,195.721741,-233.426755,-221.305864,31.35012,-14.220137,-225.701809,5
-13.094304,231.003616,1.71473,172.339055,-227.956939,-216.019645,51.095499,-15.640419,-203.153971,6
-8.902741,269.64567,1.316359,165.237647,-272.074005,-259.492388,101.844587,-11.639381,-191.845412,7
-9.335754,247.735227,1.922576,172.51226,-246.841489,-235.292174,70.148058,-11.552779,-200.682335,6
-13.094304,231.003616,1.71473,172.339055,-227.956939,-216.019645,51.095499,-15.640419,-203.153971,6
-9.699485,196.622408,1.628128,143.067397,-197.562911,-185.116394,50.229473,-11.91651,-170.94129,6
-10.825318,234.675564,1.36832,195.721741,-233.426755,-221.305864,31.35012,-14.220137,-225.701809,5
12.072394,286.70637,1.281718,199.532253,-292.922701,-278.44622,46.245757,-11.725984,-247.109957,6
-9.439677,175.837798,1.71473,136.312399,-179.05768,-165.845597,38.971143,-11.570099,-163.140134,5
-8.002075,234.88341,1.316359,185.675847,-236.717652,-223.089876,38.624733,-14.358701,-218.738964,6
-0.294449,293.132279,1.541525,220.143658,-295.087764,-281.910321,51.615114,-12.228279,-257.692787,6
-12.366843,248.16824,1.247077,165.930467,-242.682835,-231.725881,69.801648,-15.969508,-198.065206,7
-10.426946,219.069786,1.316359,135.792783,-219.338254,-207.542988,78.635107,-13.025022,-162.977321,6
12.072394,286.70637,1.281718,199.532253,-292.922701,-278.44622,46.245757,-11.725984,-247.109957,6
4.555294,283.121025,1.299038,209.924558,-285.215074,-271.240889,38.451528,-14.445304,-255.181313,7
10.946561,303.663148,1.299038,194.336101,-303.999165,-292.41521,65.991136,-11.050484,-240.432901,6
4.555294,283.121025,1.299038,209.924558,-285.215074,-271.240889,38.451528,-14.445304,-255.181313,7
15.761662,295.539829,1.212436,205.594431,-300.11764,-287.23811,42.088835,-10.686753,-254.322216,4
10.357664,313.98617,1.801333,181.69213,-318.82552,-306.167693,96.302025,-10.080536,-224.601956,5
10.097856,317.432952,1.853294,178.401233,-322.23766,-309.649115,103.403433,-10.097856,-221.103214,5
8.417767,223.98881,1.645448,116.740224,-226.375576,-214.500636,70.148058,-11.396894,-159.639659,7
1.402961,273.334938,1.229756,171.12662,-271.093664,-259.433498,68.762417,-14.358701,-213.537616,6
8.417767,223.98881,1.645448,116.740224,-226.375576,-214.500636,70.148058,-11.396894,-159.639659,7
1.402961,273.334938,1.229756,171.12662,-271.093664,-259.433498,68.762417,-14.358701,-213.537616,6
-6.668396,161.184648,1.316359,121.589967,-168.071282,-153.899642,37.412297,-11.327612,-149.053364,6
-8.157959,295.401265,1.489564,263.964543,-294.623574,-283.465703,25.807557,-10.998523,-290.813063,5
-1.004589,165.705301,2.026499,110.678047,-167.581112,-155.602248,36.546272,-11.310292,-145.185695,5
4.052999,264.865209,1.524205,222.568529,-265.75202,-253.932505,14.549227,-10.704074,-260.971559,6
2.857884,328.154346,1.195115,222.048914,-330.596538,-318.281656,81.926003,-10.807997,-258.595186,5
15.882906,290.516882,1.125833,190.698794,-291.227023,-280.107257,49.363448,-10.167138,-238.780524,4
-1.628128,275.569283,1.264397,183.250975,-271.523213,-261.359539,67.376776,-12.124356,-219.527048,6
4.052999,264.865209,1.524205,222.568529,-265.75202,-253.932505,14.549227,-10.704074,-260.971559,6
4.10496,320.533322,1.160474,226.552246,-323.855396,-311.339597,69.282032,-10.288382,-263.268259,5
2.857884,328.154346,1.195115,222.048914,-330.596538,-318.281656,81.926003,-10.807997,-258.595186,5
8.019395,302.675879,1.71473,189.486358,-302.339861,-292.481028,77.076261,-9.959292,-229.541765,5
7.188011,308.720736,2.009179,186.715077,-306.976561,-295.863723,82.272413,-11.881869,-231.857517,5
10.478907,403.6198,1.125833,314.194016,-406.714974,-394.358524,52.654345,-9.993933,-356.554783,5
-0.467654,255.061802,1.073872,183.424181,-256.740159,-243.735922,49.190243,-12.886458,-220.696182,7
15.882906,290.516882,1.125833,190.698794,-291.227023,-280.107257,49.363448,-10.167138,-238.780524,4
-1.628128,275.569283,1.264397,183.250975,-271.523213,-261.359539,67.376776,-12.124356,-219.527048,6
-9.89001,184.42877,1.281718,142.547781,-185.438556,-172.940077,37.585503,-12.678612,-170.57756,6
3.498743,332.432511,1.125833,230.882373,-332.678463,-321.776935,75.517415,-9.993933,-266.600724,5
19.710738,411.673836,1.991858,297.393124,-421.927577,-406.546966,65.644726,-9.907331,-349.475891,6
-9.820728,186.437949,1.541525,113.622533,-187.179267,-174.698109,69.282032,-12.055074,-141.643651,7
2.511474,310.833838,1.247077,199.705458,-313.421522,-300.95422,87.468566,-10.981202,-236.293299,5
3.498743,332.432511,1.125833,230.882373,-332.678463,-321.776935,75.517415,-9.993933,-266.600724,5
-6.564473,310.625992,1.073872,210.617378,-308.237494,-297.547276,86.25613,-12.574689,-241.068563,6
-8.694895,240.893626,1.160474,166.969698,-242.563323,-230.078701,70.494468,-11.466176,-193.996619,6
-10.807997,232.562462,1.784012,177.708413,-233.326296,-221.527566,51.441909,-12.869138,-204.643535,5
-8.036716,237.135076,1.853294,167.316108,-239.894233,-228.227139,68.935622,-10.201779,-192.037669,6
7.863511,363.626747,1.264397,238.330191,-367.664157,-354.323902,93.877154,-10.496228,-279.589373,5
-8.036716,237.135076,1.853294,167.316108,-239.894233,-228.227139,68.935622,-10.201779,-192.037669,6
7.863511,363.626747,1.264397,238.330191,-367.664157,-354.323902,93.877154,-10.496228,-279.589373,5
-2.892525,241.932857,1.316359,190.352384,-242.710548,-231.576925,38.797938,-10.080536,-219.847477,6
-9.87269,116.151327,1.299038,81.752798,-119.78517,-105.277512,28.925248,-14.618509,-112.96089,6
17.147303,284.420063,1.195115,163.332391,-286.886503,-274.973458,69.628442,-10.201779,-212.754729,5
6.547152,279.414436,2.078461,156.057778,-277.344636,-266.484677,84.350874,-11.91651,-200.632105,6
17.147303,284.420063,1.195115,163.332391,-286.886503,-274.973458,69.628442,-10.201779,-212.754729,5
-1.593487,296.665662,1.299038,243.353138,-304.932741,-288.571789,39.663963,-13.025022,-279.731402,5
6.547152,279.414436,2.078461,156.057778,-277.344636,-266.484677,84.350874,-11.91651,-200.632105,6
1.333679,273.092451,1.212436,192.430845,-273.605138,-262.984202,61.314599,-8.712216,-224.362933,6
18.532944,299.419623,2.130422,181.34572,-306.373807,-292.48276,66.164341,-10.790677,-234.129968,6
-9.751446,196.986138,1.576166,111.890482,-197.45206,-185.088681,81.233183,-12.072394,-139.999935,7
12.089715,281.614141,1.247077,160.2147,-281.25041,-269.870836,74.824595,-11.275651,-207.742174,6
2.546115,200.225073,1.212436,123.841633,-197.254606,-186.689096,44.513706,-12.124356,-163.566218,6
-0.710141,175.543349,1.36832,134.753553,-172.732231,-162.107831,17.147303,-11.691343,-170.30736,5
-9.751446,196.986138,1.576166,111.890482,-197.45206,-185.088681,81.233183,-12.072394,-139.999935,7
15.276688,316.514965,1.299038,201.004496,-320.729044,-307.918796,68.502609,-10.669433,-249.33391,4
2.771281,356.5773,1.073872,234.346474,-357.628655,-345.947704,96.994845,-10.790677,-270.679704,6
-10.271061,169.273325,1.195115,112.063687,-169.857027,-157.431294,53.86678,-12.245599,-139.65006,6
2.771281,356.5773,1.073872,234.346474,-357.628655,-345.947704,96.994845,-10.790677,-270.679704,6
-7.690306,266.181568,1.870615,177.881618,-269.216121,-257.639094,87.988181,-9.734126,-201.943268,5
-9.318433,146.202409,1.36832,96.47523,-143.938618,-133.17219,43.474475,-11.414215,-123.777547,6
-9.439677,127.49626,1.333679,80.886773,-124.766548,-114.1179,39.837169,-11.58742,-108.381347,6
15.986829,372.668052,1.628128,220.663273,-376.012642,-363.243963,101.844587,-11.154407,-271.102324,5
15.986829,372.668052,1.628128,220.663273,-376.012642,-363.243963,101.844587,-11.154407,-271.102324,5
15.986829,372.668052,1.628128,220.663273,-376.012642,-363.243963,101.844587,-11.154407,-271.102324,5
15.986829,372.668052,1.628128,220.663273,-376.012642,-363.243963,101.844587,-11.154407,-271.102324,5
-2.009179,259.75566,1.264397,159.521879,-260.157495,-248.978839,84.350874,-10.790677,-191.065989,5
-1.784012,261.314505,1.247077,157.616623,-262.081804,-250.674517,87.814976,-10.790677,-189.370311,5
15.986829,372.668052,1.628128,220.663273,-376.012642,-363.243963,101.844587,-11.154407,-271.102324,5
-4.884383,182.662078,1.489564,111.717277,-180.103839,-167.380194,46.418962,-16.35056,-151.906052,7
-9.768767,195.063562,1.524205,144.799448,-195.917463,-183.367023,46.765372,-12.089715,-172.846546,7
-8.85078,268.98749,1.454923,189.313153,-274.136877,-259.594579,76.03703,-13.336791,-219.248187,6
-9.405036,371.663462,1.195115,290.638126,-371.032996,-359.805842,76.729851,-11.639381,-316.62928,6
-4.884383,182.662078,1.489564,111.717277,-180.103839,-167.380194,46.418962,-16.35056,-151.906052,7
-4.174242,214.046839,1.541525,122.282787,-210.719569,-198.68528,66.857161,-15.276688,-161.858416,7
0.623538,269.732272,0.969948,140.46932,-272.397898,-259.151174,108.426381,-11.725984,-176.632809,6
-0.242487,303.091571,1.524205,197.107382,-302.329468,-290.568843,80.886773,-12.661291,-235.039295,7
7.291934,360.68226,1.645448,217.199171,-360.332386,-349.444715,107.213945,-10.842638,-258.972773,6
-9.924651,205.836918,1.247077,142.894192,-199.346924,-188.130163,44.686911,-16.385201,-178.510352,8
-4.174242,214.046839,1.541525,122.282787,-210.719569,-198.68528,66.857161,-15.276688,-161.858416,7
-12.107035,231.47127,1.333679,164.025211,-228.504267,-216.061214,57.157677,-16.03879,-196.825058,7
10.461587,227.331668,1.264397,152.333869,-227.352453,-216.225759,33.861593,-10.305702,-196.521949,5
2.234346,346.773892,1.056551,237.290961,-346.00313,-335.662786,84.87049,-10.028574,-271.663509,5
10.721394,227.643438,1.143154,152.766881,-229.789449,-217.564634,36.546272,-10.167138,-196.066419,5
-8.17528,299.575508,1.03923,262.578902,-303.524584,-290.360997,36.546272,-10.981202,-287.901485,6
-6.599114,262.457659,1.247077,169.740979,-259.218724,-247.129009,72.746134,-15.363291,-206.5817,7
-7.785568,245.275715,1.524205,197.107382,-241.363012,-231.668724,37.065887,-11.760625,-225.402164,5
13.839086,284.627909,1.71473,191.218409,-286.129597,-275.124146,45.379731,-10.859959,-238.550162,5
-7.984754,245.968535,1.36832,175.629952,-256.438782,-240.34803,75.863825,-10.721394,-201.151721,5
-9.387715,226.621528,1.454923,196.934177,-231.618494,-217.814049,30.830504,-11.535458,-222.888958,6
13.839086,284.627909,1.71473,191.218409,-286.129597,-275.124146,45.379731,-10.859959,-238.550162,5
-10.2191,243.07601,1.160474,147.570729,-240.242375,-228.312009,83.484849,-14.99956,-180.018969,7
-7.984754,245.968535,1.36832,175.629952,-256.438782,-240.34803,75.863825,-10.721394,-201.151721,5
-10.305702,154.377688,1.610807,106.867535,-149.772165,-138.060038,32.04294,-16.056111,-141.770091,7
-4.728499,234.710205,1.229756,136.312399,-231.467806,-219.696789,73.958569,-15.397932,-175.02027,6
0.935307,261.020057,1.662769,150.515215,-261.988273,-248.79351,84.177669,-13.163586,-191.112754,6
-12.574689,214.514493,1.212436,139.256885,-213.132316,-200.637301,68.935622,-15.155445,-169.398033,7
7.932793,272.72872,1.835974,158.309444,-276.842341,-264.666024,82.965234,-9.768767,-198.484362,5
9.941972,291.971805,1.818653,163.159186,-295.945129,-283.685674,93.011128,-9.924651,-205.670641,4
-12.695932,162.27584,1.385641,74.9978,-156.308925,-144.860069,76.03703,-15.778983,-107.620977,7
-1.212436,237.117756,1.680089,138.39086,-238.43931,-224.884281,72.572929,-15.068842,-179.670826,6
-7.906812,324.569001,0.952628,286.827614,-316.180679,-307.62608,24.595121,-11.102446,-315.115468,5
-8.642934,221.771785,1.125833,167.489313,-220.012022,-208.930361,48.151012,-11.535458,-194.204465,6
-10.548189,268.208068,1.732051,180.479694,-268.847194,-256.068123,82.792029,-13.423394,-210.044069,6
1.922576,338.996984,1.195115,223.088144,-340.599131,-328.64798,93.011128,-10.704074,-258.690448,5
-9.162549,216.211902,0.917987,192.084435,-217.859083,-205.592699,22.343455,-11.379574,-217.356788,6
8.937382,202.49406,1.454923,133.454515,-203.190344,-191.71724,29.358261,-11.414215,-177.382787,5
-9.162549,216.211902,0.917987,192.084435,-217.859083,-205.592699,22.343455,-11.379574,-217.356788,6
8.937382,202.49406,1.454923,133.454515,-203.190344,-191.71724,29.358261,-11.414215,-177.382787,5
-7.811549,312.444645,1.610807,249.068906,-315.486126,-302.682807,59.582548,-11.448856,-276.722829,5
11.674022,370.745475,1.524205,296.700303,-374.400103,-361.427042,34.294606,-10.478907,-342.028073,6
-10.686753,289.165882,1.281718,222.741734,-291.240879,-278.39599,64.259085,-13.076984,-249.654339,5
8.400446,373.204988,1.576166,277.82095,-372.271412,-361.390669,58.370112,-10.097856,-319.928837,6
-12.401484,199.618856,1.524205,69.455237,-194.848788,-182.998096,119.338301,-15.848265,-102.184069,8
21.165661,375.577897,1.351,114.661763,-379.478476,-366.896858,203.86238,-9.456997,-167.908469,5
5.213473,213.354018,1.472243,100.112537,-218.085981,-203.99748,83.311644,-12.332202,-142.395361,5
-4.278165,355.2263,1.541525,144.106627,-354.27194,-342.566741,193.98969,-12.661291,-178.01845,5
6.720357,321.555232,1.593487,189.139948,-322.30521,-311.400219,99.939332,-10.132497,-228.514659,4
3.845153,299.610149,1.593487,205.421226,-301.115301,-288.751922,67.203571,-10.773356,-244.373316,5
1.541525,165.791903,1.402961,107.04074,-167.487581,-155.557215,36.026657,-10.877279,-142.823178,6
-3.481422,280.748115,1.524205,215.12071,-282.930499,-269.801554,51.788319,-11.795266,-248.739816,6
3.845153,299.610149,1.593487,205.421226,-301.115301,-288.751922,67.203571,-10.773356,-244.373316,5
-7.724947,178.072144,1.489564,109.985226,-177.355074,-163.910896,52.307934,-15.744342,-146.299404,8
-10.045895,270.546336,1.36832,188.100718,-269.157231,-257.836547,76.729851,-12.297561,-215.740784,5
1.541525,165.791903,1.402961,107.04074,-167.487581,-155.557215,36.026657,-10.877279,-142.823178,6
7.084088,374.140295,1.299038,275.396078,-378.967521,-365.121506,65.991136,-11.93383,-318.345742,6
8.712216,317.277067,1.853294,190.352384,-322.215144,-309.61967,94.569974,-9.907331,-231.334438,4
-9.283792,180.826104,1.437602,123.668428,-182.175372,-169.396301,50.056268,-13.683201,-153.527252,6
-12.643971,256.083712,1.870615,216.506351,-258.00802,-243.81906,35.160631,-16.02147,-247.944805,6
6.443229,326.768705,1.766692,268.29467,-331.396745,-318.19159,29.098454,-11.154407,-309.122572,5
11.881869,376.842294,1.402961,264.484158,-380.413783,-366.740974,70.321263,-11.310292,-312.326866,5
8.348485,358.205428,1.576166,238.330191,-362.899285,-349.510532,85.736515,-11.24101,-281.440936,6
-7.188011,228.163053,1.073872,153.632907,-228.422861,-217.857351,70.667673,-9.647523,-177.552528,6
-10.374984,166.432762,1.281718,72.053314,-165.750334,-153.916963,89.373822,-12.661291,-99.949724,7
-10.981202,128.223721,1.316359,66.857161,-125.009035,-114.031297,53.86678,-13.28483,-95.564171,6
-3.637307,239.282819,1.351,188.793538,-237.717045,-224.37679,25.287942,-16.02147,-229.766932,7
-8.798818,236.59814,1.420282,171.47303,-236.821575,-224.666042,59.062933,-12.297561,-200.032816,6
-12.574689,171.12662,1.281718,124.361248,-175.806621,-160.765492,47.977807,-14.376022,-152.856948,5
11.431535,391.530085,1.610807,256.516725,-395.063469,-382.298254,94.396769,-10.998523,-302.05234,5
-1.809993,234.398436,1.091192,185.329436,-233.087273,-222.849121,31.176915,-10.859959,-216.554848,5
